wrist_ACC_1,wrist_ACC_2,wrist_ACC_3,wrist_BVP_1,wrist_EDA_1,wrist_TEMP_1,label
0.7148183979905051,0.34431421798942113,0.28237054923162497,0.5892324230970035,0.02519951935253309,0.4137931034482669,1
0.7132919967633229,0.35524050210980246,0.2898260276834194,0.6022305637459595,0.023399201922589985,0.4137931034482669,1
0.772878030125719,0.3438855481940005,0.500554797151132,0.5550793028117279,0.02519951935253273,0.4137931034482776,1
0.7063272492843242,0.46549879701360997,0.6168185526024405,0.6906878451169491,0.018899463633447328,0.4137931034482669,1
0.8276423893376557,0.3808645445181796,0.4187707626599818,0.4551802342302743,0.01799965668038056,0.4137931034482669,1
0.7300312684860065,0.28404245192720223,0.5621160387416757,0.6462533840892418,0.016199339250437567,0.4137931034482669,1
0.5356598218227139,0.4361933357102308,0.8049580623555194,0.6629247569218516,0.02249939496952305,0.41379310344827047,1
0.5614637443228776,0.3540353247285552,0.883989704202078,0.46479718066367953,0.02429971239946646,0.41379310344827047,1
0.7070563508353823,0.43500102998989254,0.6232605500001939,0.6280442668493137,0.024299712399466378,0.41379310344827047,1
0.8176693157841006,0.4022756871691074,0.48850511718676415,0.7420576754890368,0.023399201922589707,0.41379310344827047,1
0.7582844858363127,0.42631609851152,0.4452231365709519,0.5526704439707549,0.01799965668038056,0.4137931034482847,1
0.7836218206462986,0.4341546918552458,0.40278743530128125,0.4408491267462057,0.014399725344304476,0.4137931034482776,1
0.774450007973073,0.4277822819182488,0.5019993628995312,0.5744349905818418,0.009899987055161763,0.4137931034482776,1
0.7749975539686613,0.4686192526542907,0.4564321151839332,0.5656371692932922,0.011699600961294576,0.4137931034482776,1
0.793157683627868,0.4520527371479996,0.49863911579904163,0.6935470403932253,0.011699600961294826,0.4137931034482776,1
0.753899559979164,0.5207560529207306,0.4811409912837626,0.6070169087159373,0.013499918391238097,0.4137931034482776,1
0.7482243055058312,0.5305036309845238,0.4361489999941748,0.5732638977973639,0.012599407914361288,0.4137931034482776,1
0.8098521101534217,0.433182897741433,0.4743118879417012,0.5778973920344898,0.013499918391237847,0.4137931034482776,1
0.7781057084608081,0.4479149584176074,0.4560733616423373,0.6166866873955574,0.011699600961294687,0.4137931034482847,1
0.7689232410238771,0.49342606175083886,0.439360299192101,0.5685579596156591,0.014399725344304615,0.4137931034482776,1
0.7701373294830287,0.48566809040173303,0.4956970682627089,0.6013530246034693,0.013499918391237736,0.4137931034482776,1
0.7783624564551026,0.4888291478719115,0.5320169772707402,0.598435755629771,0.011699600961294965,0.4137931034482776,1
0.7527633397766851,0.49097837046046106,0.5424906211145495,0.594389589601016,0.012599407914361399,0.4310344827586228,1
0.7723106630380574,0.4235720739901588,0.5631139661457083,0.6152727528887105,0.013499918391238097,0.4310344827586228,1
0.7735659561449009,0.43806021244772814,0.5027100881807256,0.6493988377309486,0.014399725344304365,0.4310344827586228,1
0.7746202260942165,0.4875901437668794,0.45035522424558333,0.7125836308380751,0.008999476578285454,0.4310344827586228,1
0.7738592340490538,0.44139322025517086,0.5178453247239775,0.5007555063355409,0.00899947657828526,0.41379310344827047,1
0.76643657651131,0.43391922821313283,0.5161831544738422,0.5016130739843845,0.008999476578284954,0.4137931034482598,1
0.76206042312782,0.43172791466948174,0.5289079717735244,0.5587127586728136,0.008099669625218547,0.4137931034482598,1
0.7753566739042332,0.3845869173459578,0.5320085744253019,0.576841843699121,0.010799794008228392,0.4137931034482598,1
0.7553330156496059,0.35588961599177626,0.5754931485656932,0.5914919533063311,0.010799794008228336,0.4482758620689573,1
0.7650637576309485,0.3552191488375044,0.578949867528708,0.6356603624266515,0.012599407914361233,0.4482758620689573,1
0.7298826769235183,0.33264427468444335,0.6127876226101366,0.5607136477201264,0.011699600961294881,0.4482758620689573,1
0.747317617568085,0.3380743727355956,0.5800834183467383,0.5168964762703177,0.01169960096129502,0.4482758620689573,1
0.7473571469231888,0.340128347524266,0.5705396320333107,0.6150773581320249,0.010799794008228225,0.4310344827586263,1
0.7556167945191823,0.33978666963403675,0.570527094965902,0.6760748861813068,0.013499918391237986,0.43103448275861567,1
0.738682910968582,0.3312215723442735,0.5933077693345805,0.5773378445037903,0.01169960096129491,0.43103448275861567,1
0.7474788469966509,0.3320776999775197,0.5839499023695178,0.5876142386769025,0.011699600961295131,0.43103448275861567,1
0.7379116874629457,0.32937797018985226,0.5971991442672651,0.5431616324124156,0.011699600961294798,0.41379310344827047,1
0.7457258404588016,0.3310100857985686,0.5896459979642762,0.6364306691315809,0.012599407914361482,0.41379310344827047,1
0.7395776490312451,0.32968358533109904,0.5961613226702377,0.6532635662368187,0.009899987055161513,0.41379310344827047,1
0.745358759309716,0.3308351940677905,0.5905624631966052,0.5773720074520025,0.009899987055161763,0.41379310344827047,1
0.7399316628630073,0.3298054200941124,0.596328223424999,0.5650335382022533,0.01079979400822828,0.41379310344829534,1
0.7450247921060562,0.33074119452676765,0.5924996801407983,0.5592843456414749,0.009899987055161902,0.4137931034482847,1
0.7402923252829374,0.32988362086494305,0.5979247097305124,0.593580508134297,0.010799794008228086,0.4137931034482847,1
0.7441828060519722,0.33067013934606737,0.5909165090433292,0.5908610326513641,0.008999476578285232,0.4137931034482847,1
