t,agent,from,bytes,decision,cos_thresh,mode,trim_p,rolled_back
1,S8,S5,1796,accepted_in_agg,0.0,median,0.1,0
4,S8,S4,1800,accepted_in_agg,0.0,median,0.1,0
5,S14,S10,1794,accepted_in_agg,0.0,median,0.1,0
6,S7,S13,1801,accepted_in_agg,0.0,median,0.1,0
7,S11,S5,1794,accepted_in_agg,0.0,median,0.1,0
7,S15,S8,1798,accepted_in_agg,0.0,median,0.1,0
8,S14,S10,1797,accepted_in_agg,0.0,median,0.1,0
8,S8,S4,1798,accepted_in_agg,0.0,median,0.1,1
9,S11,S5,1798,accepted_in_agg,0.0,median,0.1,0
10,S7,S13,1798,accepted_in_agg,0.0,median,0.1,0
10,S14,S10,1804,accepted_in_agg,0.0,median,0.1,0
10,S8,S4,1801,accepted_in_agg,0.0,median,0.1,0
10,S15,S8,1799,accepted_in_agg,0.0,median,0.1,0
11,S11,S5,1796,accepted_in_agg,0.0,median,0.1,0
12,S14,S10,1804,accepted_in_agg,0.0,median,0.1,0
12,S8,S4,1803,accepted_in_agg,0.0,median,0.1,0
12,S15,S8,1799,accepted_in_agg,0.0,median,0.1,0
13,S11,S5,1799,accepted_in_agg,0.0,median,0.1,0
13,S11,S3,1801,accepted_in_agg,0.0,median,0.1,0
13,S7,S13,1800,accepted_in_agg,0.0,median,0.1,0
14,S15,S8,1801,accepted_in_agg,0.0,median,0.1,0
14,S8,S4,1794,accepted_in_agg,0.0,median,0.1,0
15,S7,S13,1800,accepted_in_agg,0.0,median,0.1,0
15,S14,S10,1805,accepted_in_agg,0.0,median,0.1,0
15,S11,S5,1800,accepted_in_agg,0.0,median,0.1,0
15,S11,S3,1798,accepted_in_agg,0.0,median,0.1,0
16,S8,S4,1799,accepted_in_agg,0.0,median,0.1,0
17,S8,S4,1797,accepted_in_agg,0.0,median,0.1,0
18,S8,S4,1795,accepted_in_agg,0.0,median,0.1,0
19,S8,S4,1794,accepted_in_agg,0.0,median,0.1,0
19,S8,S11,1801,accepted_in_agg,0.0,median,0.1,0
19,S7,S13,1799,accepted_in_agg,0.0,median,0.1,0
20,S8,S11,1803,accepted_in_agg,0.0,median,0.1,0
20,S15,S8,1800,accepted_in_agg,0.0,median,0.1,0
20,S11,S3,1801,accepted_in_agg,0.0,median,0.1,0
21,S7,S13,1798,accepted_in_agg,0.0,median,0.1,0
21,S8,S11,1803,accepted_in_agg,0.0,median,0.1,0
21,S15,S8,1804,accepted_in_agg,0.0,median,0.1,0
22,S15,S8,1796,accepted_in_agg,0.0,median,0.1,0
22,S8,S11,1803,accepted_in_agg,0.0,median,0.1,0
22,S11,S3,1798,accepted_in_agg,0.0,median,0.1,0
23,S15,S8,1804,accepted_in_agg,0.0,median,0.1,0
23,S7,S13,1803,accepted_in_agg,0.0,median,0.1,0
24,S15,S8,1799,accepted_in_agg,0.0,median,0.1,0
24,S11,S3,1806,accepted_in_agg,0.0,median,0.1,0
24,S8,S11,1798,accepted_in_agg,0.0,median,0.1,0
25,S8,S11,1798,accepted_in_agg,0.0,median,0.1,0
25,S11,S5,1802,accepted_in_agg,0.0,median,0.1,0
25,S11,S3,1800,accepted_in_agg,0.0,median,0.1,0
27,S11,S3,1802,accepted_in_agg,0.0,median,0.1,0
27,S7,S13,1803,accepted_in_agg,0.0,median,0.1,0
28,S7,S13,1796,accepted_in_agg,0.0,median,0.1,0
28,S11,S5,1801,accepted_in_agg,0.0,median,0.1,1
29,S8,S11,1800,accepted_in_agg,0.0,median,0.1,0
29,S11,S5,1804,accepted_in_agg,0.0,median,0.1,0
29,S11,S3,1797,accepted_in_agg,0.0,median,0.1,0
30,S11,S5,1805,accepted_in_agg,0.0,median,0.1,0
30,S15,S8,1802,accepted_in_agg,0.0,median,0.1,0
30,S8,S2,1803,accepted_in_agg,0.0,median,0.1,0
31,S15,S8,1801,accepted_in_agg,0.0,median,0.1,0
32,S11,S3,1797,accepted_in_agg,0.0,median,0.1,0
32,S11,S5,1801,accepted_in_agg,0.0,median,0.1,0
33,S6,S17,1803,accepted_in_agg,0.0,median,0.1,0
33,S3,S11,1803,accepted_in_agg,0.0,median,0.1,0
33,S8,S15,1796,accepted_in_agg,0.0,median,0.1,0
33,S13,S7,1798,accepted_in_agg,0.0,median,0.1,0
34,S3,S11,1796,accepted_in_agg,0.0,median,0.1,0
34,S6,S17,1800,accepted_in_agg,0.0,median,0.1,0
34,S8,S15,1804,accepted_in_agg,0.0,median,0.1,0
34,S13,S7,1800,accepted_in_agg,0.0,median,0.1,0
35,S13,S7,1800,accepted_in_agg,0.0,median,0.1,0
36,S3,S11,1798,accepted_in_agg,0.0,median,0.1,0
36,S11,S3,1801,accepted_in_agg,0.0,median,0.1,0
