pca_1,pca_2,pca_3,pca_4,label
0.46932395142866823,0.011255669623475587,-0.00700091447586515,0.17451128538491,0
0.47055075101942345,0.011802679212527853,-0.008971024529731086,0.17352999195456487,0
0.4681714610130928,0.011697489667296612,-0.006177251227389213,0.17354673089610517,0
0.4719468438564166,0.0136534467261899,-0.009390500915595013,0.17610505436504842,0
0.4751489134993665,0.0066536153612922755,0.00801232182795697,0.16575018353727933,0
0.4767126811143543,-0.002139363013340126,0.00906578542356784,0.1738906143162322,0
0.4704283502328942,-0.006494162188262376,0.015185651610626683,0.1726388597561952,0
0.47469191743507944,-0.009459873346714068,0.012839639969607686,0.17871033001943737,0
0.4570476054664059,-0.012647961949092387,0.008513649176168148,0.18317919070524202,0
0.4627091458280702,-0.004013004387891886,0.0018339345165508947,0.18063704774330247,0
0.4574934598560543,-0.011053735013105949,0.00854367338412021,0.18393562712208988,0
0.4593668349044966,-0.012897979166661529,0.006642930794618085,0.18449292315218035,0
0.45652821710002756,-0.01665688091640289,0.01133716405668972,0.189290553017482,0
0.4577215566870405,-0.013163788608061167,0.007311703485815224,0.18160907953883831,0
0.45335750520410756,-0.0204849852361252,0.01594331294479512,0.19301536064546898,0
0.45086727594200093,-0.018830013755164556,0.011268413380158937,0.1731315196740778,0
0.4457573632326818,-0.05355730348868684,0.05489418327954931,0.21233557414324566,0
0.4544927991770462,-0.012213231476706596,0.020345113786115476,0.1380714772746907,0
0.37730476175527494,-0.17041963236185337,0.1839532548096936,0.376538322962898,0
0.2891724427788229,-0.2723367129420149,0.3248507485233829,0.5118302084345339,0
0.3992275023548757,-0.1825386399582178,0.13535287492759251,0.3723149796967654,0
0.4652301876447853,-0.12199284345618544,0.03748792111071664,0.29320904470809483,0
0.4727215411997141,-0.22123858343037317,0.05257748715964161,0.37336607776362707,0
0.44043757458602195,-0.23850834332573123,0.08324853720325442,0.36233907425314293,0
0.5163874655849356,-0.1098925916093687,-0.007957616059876549,0.2567093632028802,0
0.5098609123249259,-0.08695129008349202,-0.016644656212279285,0.21180598028302355,0
0.5085188669190442,-0.06966245991930013,-0.026590816286737984,0.17739564388925966,0
0.5785684950262521,-0.06553563444420374,-0.036067423835294266,0.3462816812466353,0
0.5315128121337229,-0.11898799450468373,-0.03397288858279679,0.2958091726097184,0
0.5574805525120047,-0.13311970118708472,-0.04792770560693227,0.3352579102461366,0
0.5401841869071605,-0.10480495983660121,-0.050076830044900156,0.27613899005696985,0
0.520562410068619,-0.11655816871187734,-0.03820534394043673,0.25531507927177977,0
0.4972793807123007,-0.10902159921438562,-0.044271578692325564,0.23720448490798307,0
0.5011056152772222,-0.14964051845905013,-0.02337402183978332,0.30828986354821897,0
0.5513241167287197,-0.004843078899873524,-0.08769567195243244,0.26750466731749667,0
0.6083473764692533,0.23803625069000864,-0.16966685922537217,0.19274115111336043,0
0.6421334499558711,0.2912389131759817,-0.16089178668405646,0.29697376672157194,0
0.4894650534283923,0.4304217639279735,-0.01915297355481982,0.2280771109255474,0
0.40765247540082117,0.4679765816235626,0.0465487622512768,0.1678451518313565,0
0.4622305363804463,0.3109054439448937,-0.03185414553721666,0.13117325876174135,0
0.5107449367844118,0.153145038794097,-0.05789232055895088,0.15106929175702744,0
0.4834116836126172,0.13290603319913658,-0.03534784126688595,0.13226793292115813,0
0.425115101987517,0.31381153906454273,0.012760934506859,0.0748065665519565,0
0.4133357924072102,0.2120989168875543,0.03467415026619558,0.10852688880042849,0
0.43060133650363,0.11203093611394377,0.024635475583882904,0.14187110020115423,0
0.4146273315193063,0.06628412726014554,0.03405023906578186,0.12310575726667072,0
0.36740042881988266,0.05061916588151648,0.08172862593516561,0.11361317595122777,0
0.30839721564076394,0.030316742292249843,0.17238129170361494,0.18951978213362786,0
0.31525103558870027,-0.006290198545461312,0.16091490325409974,0.17987068638891823,0
0.31779603186903127,-0.015064255029127747,0.17373274111376036,0.22289787689362228,0
0.3209538941350556,-0.049659604617039305,0.16304744173306718,0.20507624861789797,0
0.3654034788767999,-0.0085948967729267,0.10760442836591944,0.18150320040876,0
0.4480485647018868,0.013998719977461854,-0.005498045352384517,0.1854555710322887,0
0.4821072923334776,-0.05030308506470091,-0.041181523085618066,0.19612004315974252,0
0.498125420790146,-0.08558189222818907,-0.06011089908547118,0.1960563231823248,0
0.5199089795988742,-0.08146671628667909,-0.06347868957820368,0.24892646967836785,0
0.5153676900395665,-0.12209459168587818,-0.07300389824044462,0.28461821586953573,0
0.5459171572866206,-0.12866401951896045,-0.10155525879429406,0.30000730497948114,0
0.519085678085786,-0.07442624463897374,-0.0932956847431623,0.23682229267596666,0
0.5057748217867175,-0.009652468006439437,-0.10749631573238483,0.1511149795495056,0
0.5270042133739755,0.004090623567059956,-0.09207873827138524,0.18667363123839642,0
0.5469545818660478,-0.007465260919326394,-0.10371680173805642,0.2142532514070069,0
0.5365222104250817,-0.013284876950410515,-0.09948045316667109,0.1959035848720665,0
0.5165932555064615,-0.026955572042557656,-0.08085422760787064,0.1885338161836405,0
0.5294467334253825,-0.040966853451124226,-0.08655910235747577,0.2134978820852741,0
0.520419007855999,-0.02594274739934626,-0.0904897802581427,0.1751270516218585,0
0.5111627487941066,-0.04940071023466984,-0.07970277985658591,0.18007769973147258,0
0.5324312032923493,-0.027007659992306275,-0.09073149581846218,0.20813971615074367,0
0.5336905110044455,-0.037075233157053765,-0.07229246080396601,0.19541091894778828,0
0.5649038515317005,-0.0036850512847613898,-0.08663466330682568,0.23863191579852383,0
0.6286025075220584,0.02795750944096008,-0.11544306664929438,0.3337887557028987,0
0.6450472705068541,0.03536804200196991,-0.12585778592071262,0.35287567406036835,0
0.6101265672179961,0.0272645531678722,-0.1251591970841689,0.3225261906451685,0
0.6059337964534842,0.02778151330762707,-0.12454147505801083,0.3139021136058402,0
0.5978273612547829,0.02143681317747903,-0.11958163591639293,0.3046860728638573,0
0.5978949760906727,0.02586515693809277,-0.12020597076061945,0.3036767122638586,0
0.6051580715903511,0.020634072921799446,-0.10775587406676435,0.29154102856515374,0
0.6042841078538154,0.023147366563979213,-0.10706624147014054,0.2920143343008532,0
0.599637104938469,0.01633872205863386,-0.10658152106998908,0.28010752222611746,0
0.596244833768076,0.016231661369642172,-0.10400062815770605,0.2780723528610326,0
0.569058891854657,0.007263742608655324,-0.1078367307406678,0.2587190250785444,0
0.5716869615411121,0.01526631947573523,-0.11011665403516702,0.26179227710377784,0
0.580340611263505,0.08683277648321172,-0.1269885390129455,0.23539328685772232,0
0.6076605305622497,0.15381927288022648,-0.15436110218763643,0.2318632059980683,0
0.631530600625122,0.12611388297089438,-0.13378351676549438,0.2901855278025822,0
0.6702016884758439,0.20050216686399616,-0.15552537021464197,0.3412542856826899,0
0.6479778935373699,0.27966999116564406,-0.16381869034851193,0.24725066564181897,0
0.6166710265729312,0.25156280464135583,-0.13778812611470592,0.23512876767517954,0
0.6188898260955117,0.25108080402418187,-0.14236910943664016,0.23403550228517767,0
0.6153172471085744,0.2321076597261826,-0.1396346532058822,0.23231996861530524,0
0.6055623847785078,0.24558201748143424,-0.13850448378763502,0.20600576382267466,0
0.6051929024975591,0.24991333831819626,-0.13654454175273845,0.21132282421213577,0
0.6028976613574656,0.25036870835984704,-0.13350778680843833,0.2133316340192517,0
0.6053924049046987,0.2561847206567165,-0.13449964675183412,0.2178369551987075,0
0.608259878771577,0.2661519354482179,-0.1375785557489242,0.21728934325869043,0
0.608823967265931,0.2585589811858424,-0.13594132456244157,0.22474714725512612,0
0.6190728719909079,0.26537602312444064,-0.12543689636357924,0.21489103026532996,0
0.6158319355253243,0.2649695851310747,-0.12214479107216358,0.21436800400588696,0
0.6159240924040961,0.2678219801541364,-0.12319533759298384,0.2117003927408122,0
0.6156915172334539,0.2658476073816707,-0.1219422320807132,0.21500747638446016,0
0.6045855198739162,0.26999718818575,-0.13454087592459296,0.21547755122920353,0
0.6046051046526653,0.2682649927018603,-0.13372526688250308,0.21810049115216024,0
0.6035673299650833,0.2704156355871191,-0.13452919453847678,0.21284897403749958,0
0.6015426751733064,0.267472333074121,-0.1331590607870372,0.21150914208080063,0
0.603978275280454,0.27474896714845076,-0.1338501051231682,0.21526777685508292,0
0.6005999221467155,0.2745832109944485,-0.13121468296015293,0.2126461154877035,0
0.6000518109109708,0.2746427393886247,-0.13170104607934363,0.20976936640917865,0
0.600335999658369,0.27121725354595905,-0.13121535900475867,0.21221407170433038,0
0.5963296103333712,0.2729131613364407,-0.12860433369349633,0.20787015565521427,0
0.6015325302698784,0.2756444207277786,-0.130691087061505,0.21698546961858278,0
0.5995788092048966,0.2759772948599657,-0.1302290904314647,0.21259824778183922,0
0.600326088798667,0.2755258990405083,-0.13011950146046636,0.21538571866642287,0
0.5860160343470059,0.2751190585424548,-0.14020343996754137,0.21374880481831227,0
0.5851538105155569,0.27393778145405046,-0.13998349750382255,0.21231084009612033,0
0.5822915533942093,0.27309181426882,-0.13884307564245857,0.20723290976171238,0
0.5832851714164887,0.27282624298123326,-0.13980814585681534,0.20753654756454487,0
0.5929147925022846,0.27175398275696383,-0.12806369392219252,0.2001145519082661,0
0.5938879658862307,0.2720643597416992,-0.1288875767853378,0.20088114090960307,0
0.5921257429168297,0.27163058673732077,-0.12749746201947076,0.1993701724654552,0
0.5929692496849304,0.27294872329593967,-0.12843543628774556,0.19950584281491146,0
0.5884149152628959,0.2680109497759723,-0.12629725121874746,0.19217936387246504,0
0.5921908966052588,0.26988379160701725,-0.12815793427859423,0.19792255195821618,0
0.5860881739437617,0.2675749972266569,-0.12581178467745824,0.18743590434088264,0
0.5909811988324204,0.27005820676592385,-0.12848327998139164,0.19376089166835808,0
0.5863433656050389,0.2649067497673695,-0.12427223217939298,0.19214447529697276,0
