t,agent,from,bytes,decision,cos_thresh,mode,trim_p,rolled_back
7,S13,S9,1796,accepted_in_agg,0.0,median,0.1,0
8,S13,S9,1804,accepted_in_agg,0.0,median,0.1,0
11,S4,S3,1806,accepted_in_agg,0.0,median,0.1,0
11,S14,S11,1794,accepted_in_agg,0.0,median,0.1,0
13,S4,S3,1802,accepted_in_agg,0.0,median,0.1,0
13,S8,S2,1795,accepted_in_agg,0.0,median,0.1,0
13,S14,S11,1796,accepted_in_agg,0.0,median,0.1,0
15,S8,S2,1794,accepted_in_agg,0.0,median,0.1,0
15,S17,S8,1797,accepted_in_agg,0.0,median,0.1,0
16,S9,S17,1797,accepted_in_agg,0.0,median,0.1,0
17,S13,S9,1798,accepted_in_agg,0.0,median,0.1,1
17,S9,S17,1804,accepted_in_agg,0.0,median,0.1,0
17,S17,S8,1800,accepted_in_agg,0.0,median,0.1,0
18,S13,S9,1795,accepted_in_agg,0.0,median,0.1,1
18,S9,S4,1805,accepted_in_agg,0.0,median,0.1,0
18,S9,S17,1800,accepted_in_agg,0.0,median,0.1,0
18,S8,S2,1800,accepted_in_agg,0.0,median,0.1,0
18,S17,S8,1795,accepted_in_agg,0.0,median,0.1,0
19,S14,S11,1794,accepted_in_agg,0.0,median,0.1,0
19,S9,S4,1800,accepted_in_agg,0.0,median,0.1,0
19,S9,S17,1805,accepted_in_agg,0.0,median,0.1,0
19,S13,S9,1798,accepted_in_agg,0.0,median,0.1,0
20,S9,S4,1800,accepted_in_agg,0.0,median,0.1,0
20,S17,S8,1805,accepted_in_agg,0.0,median,0.1,0
21,S9,S4,1801,accepted_in_agg,0.0,median,0.1,0
21,S9,S5,1803,accepted_in_agg,0.0,median,0.1,0
21,S9,S17,1801,accepted_in_agg,0.0,median,0.1,0
21,S8,S2,1798,accepted_in_agg,0.0,median,0.1,1
21,S17,S8,1801,accepted_in_agg,0.0,median,0.1,0
22,S13,S9,1802,accepted_in_agg,0.0,median,0.1,0
22,S9,S4,1801,accepted_in_agg,0.0,median,0.1,0
22,S9,S17,1801,accepted_in_agg,0.0,median,0.1,0
22,S8,S2,1805,accepted_in_agg,0.0,median,0.1,0
22,S17,S8,1802,accepted_in_agg,0.0,median,0.1,0
23,S9,S4,1804,accepted_in_agg,0.0,median,0.1,0
23,S9,S17,1799,accepted_in_agg,0.0,median,0.1,0
23,S4,S3,1801,accepted_in_agg,0.0,median,0.1,0
24,S9,S4,1798,accepted_in_agg,0.0,median,0.1,0
24,S17,S8,1802,accepted_in_agg,0.0,median,0.1,0
24,S16,S13,1799,accepted_in_agg,0.0,median,0.1,0
25,S13,S9,1798,accepted_in_agg,0.0,median,0.1,0
25,S9,S4,1801,accepted_in_agg,0.0,median,0.1,0
25,S9,S5,1802,accepted_in_agg,0.0,median,0.1,0
25,S9,S17,1800,accepted_in_agg,0.0,median,0.1,0
25,S8,S2,1800,accepted_in_agg,0.0,median,0.1,0
25,S16,S13,1800,accepted_in_agg,0.0,median,0.1,0
25,S17,S8,1795,accepted_in_agg,0.0,median,0.1,0
26,S17,S9,1798,accepted_in_agg,0.0,median,0.1,0
27,S9,S13,1802,accepted_in_agg,0.0,median,0.1,0
27,S16,S8,1801,accepted_in_agg,0.0,median,0.1,0
29,S9,S13,1801,accepted_in_agg,0.0,median,0.1,0
29,S8,S17,1799,accepted_in_agg,0.0,median,0.1,0
31,S8,S17,1797,accepted_in_agg,0.0,median,0.1,0
31,S9,S13,1799,accepted_in_agg,0.0,median,0.1,0
32,S13,S9,1800,accepted_in_agg,0.0,median,0.1,0
33,S8,S17,1804,accepted_in_agg,0.0,median,0.1,0
