t,agent,neighbor,tau,score,contacts,reputation,self_p
1,S16,S4,1.0,1.2223455711051268,1,1.0,0.8
2,S16,S4,0.995,1.2173455711051266,1,1.0,0.6400000000000001
3,S16,S4,0.990025,1.2123705711051267,1,1.0,0.5120000000000001
4,S9,S5,1.0,1.2223455711051268,1,1.0,0.4510797776182928
4,S16,S4,0.985074875,1.2074204461051268,1,1.0,0.40960000000000013
5,S9,S5,0.995,1.1989333980337618,2,1.0,0.3608638220946343
5,S9,S4,1.0,1.2223455711051268,1,1.0,0.3608638220946343
5,S16,S4,0.9801495006250001,1.2024950717301268,1,1.0,0.32768000000000014
6,S9,S5,0.990025,1.1939583980337618,2,1.0,0.4759882691606854
6,S9,S4,0.995,1.2173455711051266,1,1.0,0.4759882691606854
6,S17,S8,1.0,1.2223455711051268,1,1.0,0.29585980299267556
6,S16,S4,0.9752487531218751,1.1975943242270017,1,1.0,0.2621440000000001
7,S13,S9,1.0,1.2223455711051268,1,0.0,0.23035743743850812
7,S9,S5,0.985074875,1.175370311176928,3,1.0,0.45887385222886495
7,S9,S4,0.990025,1.2123705711051267,1,1.0,0.45887385222886495
7,S17,S8,0.995,1.1989333980337618,2,1.0,0.27244001918399435
7,S16,S4,0.9703725093562657,1.1927180804613924,1,1.0,0.21063382484678017
8,S13,S9,0.995,1.1989333980337618,2,0.0,0.18952397354915204
8,S9,S5,0.9801495006250001,1.159737001432002,4,1.0,0.4898345095078348
8,S9,S4,0.985074875,1.1890082730337619,2,1.0,0.4898345095078348
8,S17,S8,0.990025,1.1939583980337618,2,1.0,0.2179520153471955
8,S16,S4,0.9655206468094844,1.1878662179146111,1,1.0,0.1742531593804667
9,S9,S5,0.9752487531218751,1.1460956209182434,5,1.0,0.3918676076062679
9,S9,S4,0.9801495006250001,1.184082898658762,2,1.0,0.3918676076062679
9,S14,S11,1.0,1.2223455711051268,1,1.0,0.14690665974808498
9,S13,S9,0.990025,1.1939583980337618,2,0.0,0.15161917883932163
9,S10,S7,1.0,1.2223455711051268,1,1.0,0.1356184485742225
9,S17,S8,0.985074875,1.175370311176928,3,1.0,0.22745972472227868
9,S16,S4,0.960693043575437,1.1830386146805636,1,1.0,0.16118314913062037
10,S14,S11,0.995,1.2173455711051266,1,1.0,0.11752532779846799
10,S13,S9,0.985074875,1.1890082730337619,2,0.0,0.1224709758420469
10,S10,S7,0.995,1.1989333980337618,2,1.0,0.10849475885937801
10,S9,S5,0.9703725093562657,1.141219377152634,5,1.0,0.31349408608501433
10,S9,S4,0.9752487531218751,1.1791821511556368,2,1.0,0.31349408608501433
10,S9,S17,1.0,1.2223455711051268,1,1.0,0.31349408608501433
10,S17,S8,0.9801495006250001,1.159737001432002,4,1.0,0.3208312074934667
10,S16,S4,0.9558895783575597,1.1782351494626864,1,1.0,0.1400765556300258
11,S4,S3,1.0,1.2223455711051268,1,0.0,0.13013381057358642
11,S13,S9,0.9801495006250001,1.184082898658762,2,0.0,0.11876779302075811
11,S14,S11,0.990025,1.1939583980337618,2,0.0,0.0940202622387744
11,S9,S5,0.9655206468094844,1.1363675146058525,5,1.0,0.25079526886801146
11,S9,S4,0.9703725093562657,1.1743059073900275,2,1.0,0.25079526886801146
11,S9,S17,0.995,1.2173455711051266,1,1.0,0.25079526886801146
11,S10,S7,0.990025,1.180320436176928,3,1.0,0.08679580708750241
11,S17,S8,0.9752487531218751,1.1460956209182434,5,1.0,0.2566649659947734
11,S16,S4,0.9511101304657719,1.1734557015708986,1,1.0,0.13073816538087027
12,S9,S5,0.960693043575437,1.1315399113718052,5,1.0,0.20063621509440918
12,S9,S4,0.9655206468094844,1.1694540448432462,2,1.0,0.20063621509440918
12,S9,S17,0.990025,1.2123705711051267,1,1.0,0.20063621509440918
12,S14,S11,0.985074875,1.1890082730337619,2,0.0,0.15014988682521596
12,S14,S10,1.0,1.2223455711051268,1,1.0,0.15014988682521596
12,S4,S3,0.995,1.2173455711051266,1,0.0,0.11248500835762464
12,S16,S4,0.946354579813443,1.1687001509185697,1,1.0,0.11884393253660681
12,S16,S13,1.0,1.2223455711051268,1,1.0,0.11884393253660681
12,S13,S9,0.9752487531218751,1.1791821511556368,2,0.0,0.2950142344166065
12,S10,S7,0.985074875,1.164662375807002,4,1.0,0.2610428295356597
12,S17,S8,0.9703725093562657,1.1338829890340376,6,1.0,0.20533197279581872
13,S9,S5,0.9558895783575597,1.126736446153928,5,1.0,0.16050897207552736
13,S9,S4,0.960693043575437,1.1646264416091987,2,1.0,0.16050897207552736
13,S9,S17,0.985074875,1.1890082730337619,2,1.0,0.16050897207552736
13,S4,S3,0.990025,1.1939583980337618,2,0.0,0.09186729322078407
13,S13,S9,0.9703725093562657,1.1743059073900275,2,0.0,0.28174876913660735
13,S10,S7,0.9801495006250001,1.159737001432002,4,1.0,0.23460443347390988
13,S17,S8,0.9655206468094844,1.1227427079047152,7,1.0,0.16695917665621537
13,S8,S2,1.0,1.2223455711051268,1,0.0,0.17568910223478568
13,S14,S11,0.9801495006250001,1.170444936801928,3,0.0,0.12011990946017277
13,S14,S10,0.995,1.1989333980337618,2,1.0,0.12011990946017277
13,S16,S4,0.9416228069143757,1.1639683780195025,1,1.0,0.09507514602928546
13,S16,S13,0.995,1.1989333980337618,2,1.0,0.09507514602928546
13,S16,S15,1.0,1.2223455711051268,1,1.0,0.09507514602928546
14,S14,S11,0.9752487531218751,1.165544189298803,3,0.0,0.1470150446249883
14,S14,S10,0.990025,1.180320436176928,3,1.0,0.1470150446249883
14,S4,S3,0.985074875,1.1890082730337619,2,0.0,0.07389406602213083
14,S9,S5,0.9511101304657719,1.12195699826214,5,1.0,0.1284071776604219
14,S9,S4,0.9558895783575597,1.1598229763913215,2,1.0,0.1284071776604219
14,S9,S17,0.9801495006250001,1.184082898658762,2,1.0,0.1284071776604219
14,S8,S2,0.995,1.2173455711051266,1,0.0,0.14055128178782855
14,S13,S9,0.9655206468094844,1.1694540448432462,2,0.0,0.23500196144301758
14,S10,S7,0.9752487531218751,1.1460956209182434,5,1.0,0.21284273956080912
14,S17,S8,0.960693043575437,1.1179151046706677,7,1.0,0.1335673413249723
14,S16,S4,0.9369146928798039,1.1592602639849305,1,1.0,0.07606011682342838
14,S16,S13,0.990025,1.180320436176928,3,1.0,0.07606011682342838
14,S16,S15,0.995,1.1989333980337618,2,1.0,0.07606011682342838
15,S4,S3,0.9801495006250001,1.184082898658762,2,0.0,0.05911525281770467
15,S14,S11,0.9703725093562657,1.1606679455331936,3,0.0,0.11761203569999064
15,S14,S10,0.985074875,1.164662375807002,4,1.0,0.11761203569999064
15,S9,S5,0.946354579813443,1.1098650594912147,6,1.0,0.10272574212833752
15,S9,S4,0.9511101304657719,1.1550435284995337,2,1.0,0.10272574212833752
15,S9,S17,0.9752487531218751,1.165544189298803,3,1.0,0.10272574212833752
15,S13,S9,0.960693043575437,1.1646264416091987,2,0.0,0.3880015691544141
15,S8,S2,0.990025,1.1939583980337618,2,0.0,0.116149125140279
15,S10,S7,0.9703725093562657,1.1338829890340376,6,1.0,0.25477221072443773
15,S16,S4,0.9322301194154049,1.1545756905205316,1,1.0,0.0891284874338105
15,S16,S13,0.985074875,1.164662375807002,4,1.0,0.0891284874338105
15,S16,S15,0.990025,1.1939583980337618,2,1.0,0.0891284874338105
15,S17,S8,0.9558895783575597,1.1076322912960743,8,0.0,0.11602180646001807
16,S9,S5,0.9416228069143757,1.0988448680096066,7,1.0,0.08218059370267002
16,S9,S4,0.946354579813443,1.1502879778472048,2,1.0,0.08218059370267002
16,S9,S17,0.9703725093562657,1.1499600101632679,4,0.0,0.08218059370267002
16,S14,S11,0.9655206468094844,1.1558160829864124,3,0.0,0.09408962855999252
16,S14,S10,0.9801495006250001,1.1509963684213682,5,1.0,0.09408962855999252
16,S8,S2,0.985074875,1.1890082730337619,2,0.0,0.09291930011222321
16,S4,S3,0.9752487531218751,1.1791821511556368,2,0.0,0.048282497894624916
16,S13,S9,0.9558895783575597,1.1598229763913215,2,0.0,0.3146698081669505
16,S10,S7,0.9655206468094844,1.1227427079047152,7,1.0,0.21306240155910786
16,S17,S8,0.9511101304657719,1.1028528434042866,8,0.0,0.09955596905683518
16,S16,S4,0.9275689688183278,1.1499145399234545,1,1.0,0.1573181103009601
16,S16,S13,0.9801495006250001,1.1509963684213682,5,1.0,0.1573181103009601
16,S16,S15,0.985074875,1.175370311176928,3,1.0,0.1573181103009601
17,S4,S3,0.9703725093562657,1.1743059073900275,2,0.0,0.041117183315726405
17,S10,S7,0.960693043575437,1.1124357565139515,8,1.0,0.1704499212472863
17,S13,S9,0.9511101304657719,1.1414055666426999,3,0.5,0.2517358465335604
17,S14,S11,0.960693043575437,1.1509884797523648,3,0.0,0.07527170284799402
17,S14,S10,0.9752487531218751,1.1460956209182434,5,1.0,0.07527170284799402
17,S16,S4,0.9229311239742362,1.145276695079363,1,1.0,0.1258544882407681
17,S16,S13,0.9752487531218751,1.1460956209182434,5,1.0,0.1258544882407681
17,S16,S15,0.9801495006250001,1.170444936801928,3,1.0,0.1258544882407681
17,S8,S2,0.9801495006250001,1.184082898658762,2,0.0,0.07891954420756965
17,S9,S5,0.9369146928798039,1.0941367539750346,7,1.0,0.16069910651878877
17,S9,S4,0.9416228069143757,1.1455562049481376,2,1.0,0.16069910651878877
17,S9,S17,0.9655206468094844,1.1363675146058525,5,0.0,0.16069910651878877
17,S17,S8,0.9747990242578874,1.121703950843708,9,0.0,0.08404967839844571
18,S14,S11,0.9558895783575597,1.1461850145344876,3,0.0,0.06021736227839522
18,S14,S10,0.9703725093562657,1.1338829890340376,6,1.0,0.06021736227839522
18,S13,S9,0.946354579813443,1.125942080620445,4,0.5,0.20138867722684833
18,S10,S7,0.9558895783575597,1.1027945049433803,9,1.0,0.14257370676488673
18,S9,S5,0.9322301194154049,1.0894521805106356,7,1.0,0.15051249663712035
18,S9,S4,0.9369146928798039,1.1272101290567318,3,0.0,0.15051249663712035
18,S9,S17,0.960693043575437,1.1242035232532088,6,0.0,0.15051249663712035
18,S4,S3,0.9655206468094844,1.1694540448432462,2,0.0,0.23289374665258114
18,S8,S2,0.9752487531218751,1.165544189298803,3,0.0,0.06716490335782761
18,S16,S4,0.918316468354365,1.1406620394594917,1,1.0,0.17583161898186966
18,S16,S13,0.9703725093562657,1.141219377152634,5,1.0,0.17583161898186966
18,S16,S15,0.9752487531218751,1.1548362539288772,4,1.0,0.17583161898186966
18,S17,S8,0.9984487060168209,1.1410357124632582,10,0.0,0.08462791334976807
19,S14,S11,0.9511101304657719,1.130697631272774,4,0.0,0.04817388982271618
19,S14,S10,0.9655206468094844,1.1227427079047152,7,1.0,0.04817388982271618
19,S8,S2,0.9703725093562657,1.1606679455331936,3,0.0,0.05373192268626209
19,S9,S5,0.9275689688183278,1.0847910299135586,7,1.0,0.130690119668844
19,S9,S4,0.9322301194154049,1.111817620222407,4,0.0,0.130690119668844
19,S9,S17,0.9558895783575597,1.1131116394527905,7,0.0,0.130690119668844
19,S10,S7,0.9511101304657719,1.0980150570515925,9,1.0,0.12467578312504693
19,S4,S3,0.960693043575437,1.1646264416091987,2,0.0,0.18940871572648857
19,S13,S9,0.9416228069143757,1.1124696747107439,5,0.0,0.16551730465020204
19,S17,S8,0.9934564624867368,1.1360434689331742,10,0.0,0.06913769978478229
19,S16,S4,0.9137248860125932,1.1360704571177198,1,1.0,0.14066529518549573
19,S16,S13,0.9655206468094844,1.1290311264872561,6,1.0,0.14066529518549573
19,S16,S15,0.9703725093562657,1.1499600101632679,4,1.0,0.14066529518549573
20,S9,S5,0.9229311239742362,1.080153185069467,7,1.0,0.1045520957350752
20,S9,S4,0.9394568598382658,1.110303727634634,5,0.0,0.1045520957350752
20,S9,S17,0.9511101304657719,1.1083321915610027,7,0.0,0.1045520957350752
20,S14,S11,0.946354579813443,1.125942080620445,4,0.0,0.1499587786364851
20,S14,S10,0.960693043575437,1.1124357565139515,8,1.0,0.1499587786364851
20,S13,S9,0.9369146928798039,1.1077615606761722,5,0.0,0.13241384372016163
20,S8,S2,0.9655206468094844,1.1558160829864124,3,0.0,0.04652156615096686
