t,agent,from,bytes,decision,cos_thresh,mode,trim_p,rolled_back
1,S14,S6,1790,accepted_in_agg,0.0,median,0.1,0
1,S4,S11,1784,accepted_in_agg,0.0,median,0.1,0
1,S11,S5,1792,accepted_in_agg,0.0,median,0.1,0
1,S8,S7,1792,accepted_in_agg,0.0,median,0.1,0
1,S8,S9,1791,accepted_in_agg,0.0,median,0.1,0
1,S10,S3,1792,accepted_in_agg,0.0,median,0.1,0
1,S17,S8,1793,accepted_in_agg,0.0,median,0.1,0
2,S6,S4,1794,accepted_in_agg,0.0,median,0.1,0
3,S6,S2,1799,accepted_in_agg,0.0,median,0.1,0
3,S6,S7,1791,accepted_in_agg,0.0,median,0.1,0
3,S4,S16,1792,accepted_in_agg,0.0,median,0.1,0
3,S14,S9,1792,accepted_in_agg,0.0,median,0.1,0
3,S11,S14,1793,accepted_in_agg,0.0,median,0.1,0
3,S9,S13,1792,accepted_in_agg,0.0,median,0.1,0
4,S15,S6,1793,accepted_in_agg,0.0,median,0.1,0
5,S15,S6,1791,accepted_in_agg,0.0,median,0.1,0
5,S9,S5,1801,accepted_in_agg,0.0,median,0.1,0
5,S9,S13,1798,accepted_in_agg,0.0,median,0.1,0
5,S6,S8,1795,accepted_in_agg,0.0,median,0.1,0
5,S6,S2,1802,accepted_in_agg,0.0,median,0.1,0
5,S11,S14,1798,accepted_in_agg,0.0,median,0.1,0
5,S14,S9,1797,accepted_in_agg,0.0,median,0.1,0
6,S6,S2,1805,accepted_in_agg,0.0,median,0.1,0
6,S6,S8,1795,accepted_in_agg,0.0,median,0.1,0
6,S6,S7,1799,accepted_in_agg,0.0,median,0.1,0
6,S14,S9,1797,accepted_in_agg,0.0,median,0.1,0
6,S4,S16,1793,accepted_in_agg,0.0,median,0.1,0
6,S5,S4,1789,accepted_in_agg,0.0,median,0.1,0
6,S9,S5,1801,accepted_in_agg,0.0,median,0.1,0
6,S9,S11,1802,accepted_in_agg,0.0,median,0.1,0
6,S9,S13,1794,accepted_in_agg,0.0,median,0.1,0
6,S11,S14,1790,accepted_in_agg,0.0,median,0.1,0
8,S15,S6,1798,accepted_in_agg,0.0,median,0.1,1
8,S5,S4,1797,accepted_in_agg,0.0,median,0.1,0
8,S9,S11,1801,accepted_in_agg,0.0,median,0.1,0
8,S14,S9,1792,accepted_in_agg,0.0,median,0.1,0
8,S11,S14,1795,accepted_in_agg,0.0,median,0.1,1
8,S6,S8,1791,accepted_in_agg,0.0,median,0.1,0
8,S6,S2,1799,accepted_in_agg,0.0,median,0.1,0
8,S6,S7,1802,accepted_in_agg,0.0,median,0.1,0
9,S14,S15,1796,accepted_in_agg,0.0,median,0.1,0
9,S9,S5,1797,accepted_in_agg,0.0,median,0.1,0
9,S4,S16,1796,accepted_in_agg,0.0,median,0.1,0
9,S5,S17,1796,accepted_in_agg,0.0,median,0.1,0
10,S4,S16,1802,accepted_in_agg,0.0,median,0.1,1
10,S9,S5,1799,accepted_in_agg,0.0,median,0.1,0
10,S9,S11,1798,accepted_in_agg,0.0,median,0.1,0
10,S6,S8,1798,accepted_in_agg,0.0,median,0.1,0
10,S6,S7,1799,accepted_in_agg,0.0,median,0.1,0
10,S5,S17,1798,accepted_in_agg,0.0,median,0.1,0
10,S11,S14,1803,accepted_in_agg,0.0,median,0.1,0
11,S5,S4,1802,accepted_in_agg,0.0,median,0.1,1
11,S5,S17,1797,accepted_in_agg,0.0,median,0.1,1
11,S6,S8,1802,accepted_in_agg,0.0,median,0.1,0
11,S6,S7,1796,accepted_in_agg,0.0,median,0.1,0
11,S14,S9,1796,accepted_in_agg,0.0,median,0.1,0
11,S14,S15,1804,accepted_in_agg,0.0,median,0.1,0
11,S11,S14,1799,accepted_in_agg,0.0,median,0.1,0
11,S9,S5,1792,accepted_in_agg,0.0,median,0.1,0
11,S9,S11,1795,accepted_in_agg,0.0,median,0.1,0
11,S15,S6,1796,accepted_in_agg,0.0,median,0.1,0
12,S6,S8,1799,accepted_in_agg,0.0,median,0.1,1
12,S9,S11,1799,accepted_in_agg,0.0,median,0.1,0
12,S9,S5,1796,accepted_in_agg,0.0,median,0.1,0
12,S11,S14,1802,accepted_in_agg,0.0,median,0.1,1
12,S5,S17,1798,accepted_in_agg,0.0,median,0.1,1
12,S14,S9,1797,accepted_in_agg,0.0,median,0.1,0
13,S5,S4,1795,accepted_in_agg,0.0,median,0.1,1
13,S5,S17,1804,accepted_in_agg,0.0,median,0.1,1
13,S9,S11,1790,accepted_in_agg,0.0,median,0.1,0
13,S11,S14,1796,accepted_in_agg,0.0,median,0.1,0
13,S14,S15,1798,accepted_in_agg,0.0,median,0.1,0
13,S14,S9,1797,accepted_in_agg,0.0,median,0.1,0
13,S15,S6,1802,accepted_in_agg,0.0,median,0.1,0
13,S4,S16,1801,accepted_in_agg,0.0,median,0.1,0
13,S6,S8,1803,accepted_in_agg,0.0,median,0.1,0
13,S6,S7,1802,accepted_in_agg,0.0,median,0.1,0
13,S6,S2,1801,accepted_in_agg,0.0,median,0.1,0
14,S6,S7,1801,accepted_in_agg,0.0,median,0.1,0
14,S4,S16,1797,accepted_in_agg,0.0,median,0.1,0
14,S11,S14,1790,accepted_in_agg,0.0,median,0.1,0
14,S14,S9,1798,accepted_in_agg,0.0,median,0.1,0
14,S14,S15,1792,accepted_in_agg,0.0,median,0.1,0
14,S9,S5,1800,accepted_in_agg,0.0,median,0.1,0
14,S9,S11,1789,accepted_in_agg,0.0,median,0.1,0
14,S9,S13,1799,accepted_in_agg,0.0,median,0.1,0
