t,agent,neighbor,tau,score,contacts,reputation,self_p
4,S9,S17,1.0,1.2223455711051268,1,0.0,0.40960000000000013
4,S17,S8,1.0,1.2223455711051268,1,1.0,0.6350622890825606
5,S14,S10,1.0,1.2223455711051268,1,0.0,0.32768000000000014
5,S9,S17,0.995,1.2173455711051266,1,0.0,0.3911996784684729
5,S17,S8,0.995,1.2173455711051266,1,1.0,0.5102823716554831
6,S9,S17,0.990025,1.2123705711051267,1,0.0,0.31295974277477834
6,S14,S10,0.995,1.2173455711051266,1,0.0,0.3676615992822664
6,S17,S8,0.990025,1.1939583980337618,2,1.0,0.40822589732438647
7,S9,S17,0.985074875,1.1890082730337619,2,0.0,0.2503677942198227
7,S14,S10,0.990025,1.1939583980337618,2,0.0,0.29412927942581313
7,S8,S2,1.0,1.2223455711051268,1,1.0,0.5428942272537098
7,S17,S8,0.985074875,1.175370311176928,3,1.0,0.33118372716204025
7,S16,S13,1.0,1.2223455711051268,1,1.0,0.22415445509146556
7,S16,S15,1.0,1.2223455711051268,1,1.0,0.22415445509146556
8,S14,S10,0.985074875,1.175370311176928,3,0.0,0.3004390566597151
8,S9,S17,0.9801495006250001,1.170444936801928,3,0.0,0.2625459438845027
8,S8,S2,0.995,1.1989333980337618,2,1.0,0.5213914332559302
8,S17,S8,0.9801495006250001,1.159737001432002,4,1.0,0.2726935526273842
8,S16,S13,0.995,1.2173455711051266,1,1.0,0.17932356407317246
8,S16,S15,0.995,1.2173455711051266,1,1.0,0.17932356407317246
9,S14,S10,0.9801495006250001,1.159737001432002,4,0.0,0.24035124532777208
9,S9,S17,0.9752487531218751,1.1548362539288772,4,0.0,0.21530915103916815
9,S9,S5,1.0,1.2223455711051268,1,1.0,0.21530915103916815
9,S16,S13,0.990025,1.1939583980337618,2,1.0,0.14345885125853797
9,S16,S15,0.990025,1.2123705711051267,1,1.0,0.14345885125853797
9,S8,S2,0.990025,1.180320436176928,3,1.0,0.6171131466047441
9,S17,S8,0.9752487531218751,1.1460956209182434,5,1.0,0.2244745654329458
10,S8,S2,0.985074875,1.164662375807002,4,1.0,0.49944550545068367
10,S9,S17,0.9703725093562657,1.141219377152634,5,0.0,0.1874341501522887
10,S9,S5,0.995,1.1989333980337618,2,1.0,0.1874341501522887
10,S9,S4,1.0,1.2223455711051268,1,0.0,0.1874341501522887
10,S14,S10,0.9752487531218751,1.1460956209182434,5,0.0,0.19228099626221767
10,S17,S8,0.9703725093562657,1.1338829890340376,6,1.0,0.18590887713153925
10,S16,S13,0.985074875,1.1890082730337619,2,1.0,0.12395284499864227
10,S16,S15,0.985074875,1.1890082730337619,2,1.0,0.12395284499864227
11,S9,S17,0.9655206468094844,1.1290311264872561,6,0.0,0.15425991470501882
11,S9,S5,0.990025,1.180320436176928,3,1.0,0.15425991470501882
11,S9,S4,0.995,1.1989333980337618,2,0.0,0.15425991470501882
11,S8,S2,0.9801495006250001,1.159737001432002,4,1.0,0.39955640436054696
11,S14,S10,0.9703725093562657,1.1338829890340376,6,0.0,0.15382479700977414
11,S16,S13,0.9801495006250001,1.184082898658762,2,1.0,0.09916227599891382
11,S16,S15,0.9801495006250001,1.170444936801928,3,1.0,0.09916227599891382
11,S17,S8,0.9655206468094844,1.1290311264872561,6,1.0,0.15371781999212125
12,S8,S2,0.9752487531218751,1.1548362539288772,4,1.0,0.3247221423042088
12,S16,S13,0.9752487531218751,1.1791821511556368,2,1.0,0.07932982079913106
12,S16,S15,0.9752487531218751,1.1548362539288772,4,1.0,0.07932982079913106
12,S14,S10,0.9655206468094844,1.1227427079047152,7,0.0,0.12305983760781931
12,S9,S17,0.9608264492043868,1.1180485102996176,7,0.0,0.14260331855669614
12,S9,S5,0.985074875,1.164662375807002,4,1.0,0.14260331855669614
12,S9,S4,0.9901581840249151,1.180453620201843,3,0.0,0.14260331855669614
12,S17,S8,0.960693043575437,1.1179151046706677,7,1.0,0.1311842930069398
13,S14,S10,0.960693043575437,1.1124357565139515,8,0.0,0.09844787008625545
13,S9,S17,0.9571898548444371,1.1089325677829518,8,0.0,0.11408265484535692
13,S9,S5,0.9813228957245477,1.1521697635209158,5,0.0,0.11408265484535692
13,S9,S4,0.9863749309908627,1.1659624317978647,4,0.0,0.11408265484535692
13,S8,S2,0.9703725093562657,1.141219377152634,5,0.0,0.2657234666341638
13,S17,S8,0.9558895783575597,1.1076322912960743,8,1.0,0.10901215905428044
13,S16,S13,0.9703725093562657,1.1743059073900275,2,1.0,0.14922823849196207
13,S16,S15,0.9703725093562657,1.1499600101632679,4,1.0,0.14922823849196207
14,S8,S2,0.9655206468094844,1.1363675146058525,5,0.0,0.21257877330733105
14,S9,S17,0.9524039055702149,1.1041466185087296,8,0.0,0.10708984371812119
14,S9,S5,0.9764162812459249,1.147263149042293,5,0.0,0.10708984371812119
14,S9,S4,0.9814430563359083,1.1522899241322766,5,0.0,0.10708984371812119
14,S14,S10,0.9558895783575597,1.1027945049433803,9,0.0,0.07875829606900436
14,S16,S13,0.9655206468094844,1.1694540448432462,2,1.0,0.11938259079356967
14,S16,S15,0.9655206468094844,1.1363675146058525,5,1.0,0.11938259079356967
14,S17,S8,0.9511101304657719,1.1028528434042866,8,1.0,0.08720972724342435
15,S9,S17,0.976023260765202,1.1229281873510226,9,0.0,0.09631493076922681
15,S9,S5,0.9715341998396954,1.1423810676360635,5,0.0,0.09631493076922681
15,S9,S4,1.004870096726614,1.1683805764043858,6,0.0,0.09631493076922681
15,S14,S10,0.9511101304657719,1.0936971369122093,10,0.0,0.0630066368552035
15,S14,S11,1.0,1.2223455711051268,1,1.0,0.0630066368552035
15,S8,S2,0.960693043575437,1.1315399113718052,5,0.0,0.1787618532546769
15,S16,S13,0.960693043575437,1.1646264416091987,2,1.0,0.09550607263485573
15,S16,S15,0.960693043575437,1.1242035232532088,6,1.0,0.09550607263485573
15,S17,S8,0.946354579813443,1.0932595063992636,9,1.0,0.11493985963661442
16,S14,S10,0.946354579813443,1.0889415862598804,10,0.0,0.08610350359209915
16,S14,S11,0.995,1.1989333980337618,2,1.0,0.08610350359209915
16,S9,S17,0.9910290867363465,1.133616093182784,10,0.0,0.22425851089623236
16,S9,S5,0.9666765288404969,1.1375233966368652,5,0.0,0.22425851089623236
16,S9,S4,1.0197206591545156,1.1769427202497464,7,0.0,0.22425851089623236
16,S8,S2,0.9558895783575597,1.1194000580353316,6,0.0,0.14650660990835845
16,S16,S13,0.9558895783575597,1.1598229763913215,2,1.0,0.11854240897984164
16,S16,S15,0.9558895783575597,1.1194000580353316,6,1.0,0.11854240897984164
16,S17,S8,0.9416228069143757,1.0842098133608131,10,1.0,0.1418104635448612
17,S8,S2,0.9511101304657719,1.1146206101435436,6,0.0,0.11720528792668677
17,S14,S10,0.9416228069143757,1.0842098133608131,10,0.0,0.08179466884958625
17,S14,S11,0.990025,1.1939583980337618,2,1.0,0.08179466884958625
17,S10,S7,1.0,1.2223455711051268,1,0.0,0.06817945967139603
17,S13,S9,1.0,1.2223455711051268,1,0.0,0.06634683026968441
17,S9,S17,0.9860739413026648,1.128660947749102,10,0.0,0.3632649791485535
17,S9,S5,0.9618431461962944,1.1326900139926626,5,0.0,0.3632649791485535
17,S9,S4,1.014622055858743,1.1663647687972578,8,0.0,0.3632649791485535
