t,agent,neighbor,tau,score,contacts,reputation,self_p
1,S14,S7,1.0,1.2223455711051268,1,1.0,0.8181392603510809
1,S4,S14,1.0,1.2223455711051268,1,1.0,0.8499451512188245
1,S7,S11,1.0,1.2223455711051268,1,1.0,0.8557124884223262
1,S7,S15,1.0,1.2223455711051268,1,0.5,0.8557124884223262
1,S10,S8,1.0,1.2223455711051268,1,1.0,0.8262467438363914
1,S10,S9,1.0,1.2223455711051268,1,1.0,0.8262467438363914
1,S9,S6,1.0,1.2223455711051268,1,0.0,0.8309394154657177
1,S15,S5,1.0,1.2223455711051268,1,1.0,0.8108514758579517
1,S15,S10,1.0,1.2223455711051268,1,1.0,0.8108514758579517
1,S5,S4,1.0,1.2223455711051268,1,1.0,0.8118475410214322
1,S5,S13,1.0,1.2223455711051268,1,0.5,0.8118475410214322
1,S5,S3,1.0,1.2223455711051268,1,0.5,0.8118475410214322
1,S8,S17,1.0,1.2223455711051268,1,0.0,0.8025803818319052
2,S7,S11,0.995,1.2173455711051266,1,1.0,0.684569990737861
2,S7,S15,0.995,1.1989333980337618,2,0.0,0.684569990737861
2,S4,S14,0.995,1.2173455711051266,1,1.0,0.6799561209750596
2,S4,S17,1.0,1.2223455711051268,1,1.0,0.6799561209750596
2,S13,S6,1.0,1.2223455711051268,1,0.0,0.6436838637364916
2,S10,S8,0.995,1.1989333980337618,2,0.5,0.6609973950691131
2,S10,S9,0.995,1.2173455711051266,1,1.0,0.6609973950691131
2,S10,S5,1.0,1.2223455711051268,1,1.0,0.6609973950691131
2,S10,S16,1.0,1.2223455711051268,1,0.5,0.6609973950691131
2,S2,S3,1.0,1.2223455711051268,1,1.0,0.6400000000000001
2,S14,S7,0.995,1.2173455711051266,1,1.0,0.7409270249507831
2,S16,S14,1.0,1.2223455711051268,1,1.0,0.6444670262362939
2,S9,S6,0.995,1.2173455711051266,1,0.0,0.7100290302759433
2,S5,S4,0.995,1.2173455711051266,1,1.0,0.7446341845277981
2,S5,S13,0.995,1.2173455711051266,1,0.5,0.7446341845277981
2,S5,S3,0.995,1.2173455711051266,1,0.5,0.7446341845277981
2,S15,S5,0.995,1.2173455711051266,1,1.0,0.6541765695697552
2,S15,S10,0.995,1.2173455711051266,1,1.0,0.6541765695697552
2,S8,S17,0.995,1.2173455711051266,1,0.0,0.6939899339792196
2,S6,S9,1.0,1.2223455711051268,1,0.0,0.6441623869982249
3,S14,S7,0.990025,1.2123705711051267,1,1.0,0.5927416199606265
3,S13,S6,0.995,1.2173455711051266,1,0.0,0.5149470909891932
3,S2,S3,0.995,1.2173455711051266,1,1.0,0.5120000000000001
3,S2,S7,1.0,1.2223455711051268,1,1.0,0.5120000000000001
3,S6,S9,0.995,1.2173455711051266,1,0.0,0.5153299095985799
3,S6,S15,1.0,1.2223455711051268,1,0.0,0.5153299095985799
3,S10,S8,0.990025,1.1939583980337618,2,0.5,0.5287979160552906
3,S10,S9,0.990025,1.2123705711051267,1,1.0,0.5287979160552906
3,S10,S5,0.995,1.2173455711051266,1,1.0,0.5287979160552906
3,S10,S16,0.995,1.2173455711051266,1,0.5,0.5287979160552906
3,S10,S4,1.0,1.2223455711051268,1,1.0,0.5287979160552906
3,S5,S4,0.990025,1.2123705711051267,1,1.0,0.5957073476222384
3,S5,S13,0.990025,1.2123705711051267,1,0.5,0.5957073476222384
3,S5,S3,0.990025,1.2123705711051267,1,0.5,0.5957073476222384
3,S5,S11,1.0,1.2223455711051268,1,1.0,0.5957073476222384
3,S5,S8,1.0,1.2223455711051268,1,1.0,0.5957073476222384
3,S4,S14,0.990025,1.2123705711051267,1,1.0,0.5530156551371036
3,S4,S17,0.995,1.2173455711051266,1,1.0,0.5530156551371036
3,S9,S6,0.990025,1.2123705711051267,1,0.0,0.6137041365251108
3,S8,S17,0.990025,1.2123705711051267,1,0.0,0.5578369964354523
