t,agent,neighbor,tau,score,contacts,reputation,self_p
1,S10,S3,1.0,1.2223455711051268,1,1.0,0.8
1,S9,S5,1.0,1.2223455711051268,1,0.0,0.8
1,S9,S16,1.0,1.2223455711051268,1,0.0,0.8
1,S9,S13,1.0,1.2223455711051268,1,0.0,0.8
1,S4,S7,1.0,1.2223455711051268,1,1.0,0.8089398721212774
1,S2,S8,1.0,1.2223455711051268,1,1.0,0.8194700038209757
1,S2,S11,1.0,1.2223455711051268,1,0.0,0.8194700038209757
1,S2,S17,1.0,1.2223455711051268,1,0.0,0.8194700038209757
1,S6,S4,1.0,1.2223455711051268,1,0.0,0.8369293671864568
1,S8,S2,1.0,1.2223455711051268,1,1.0,1.0
1,S11,S6,1.0,1.2223455711051268,1,1.0,0.8058515128463686
1,S11,S15,1.0,1.2223455711051268,1,1.0,0.8058515128463686
1,S7,S14,1.0,1.2223455711051268,1,1.0,0.8695670143272098
2,S7,S14,0.995,1.2173455711051266,1,1.0,0.7574341734128425
2,S2,S8,0.995,1.2173455711051266,1,1.0,0.6555760030567805
2,S2,S11,0.995,1.2173455711051266,1,0.0,0.6555760030567805
2,S2,S17,0.995,1.2173455711051266,1,0.0,0.6555760030567805
2,S6,S4,0.995,1.2173455711051266,1,0.0,0.6695434937491656
2,S8,S2,0.995,1.2173455711051266,1,1.0,0.8
2,S4,S7,0.995,1.2173455711051266,1,1.0,0.8070049734128093
2,S10,S3,0.995,1.2173455711051266,1,1.0,0.6400000000000001
2,S11,S6,0.995,1.2173455711051266,1,1.0,0.6446812102770949
2,S11,S15,0.995,1.2173455711051266,1,1.0,0.6446812102770949
2,S5,S9,1.0,1.2223455711051268,1,0.0,0.7951137811962186
2,S9,S5,0.995,1.2173455711051266,1,0.0,0.6685887891211344
2,S9,S16,0.995,1.2173455711051266,1,0.0,0.6685887891211344
2,S9,S13,0.995,1.2173455711051266,1,0.0,0.6685887891211344
3,S3,S10,1.0,1.2223455711051268,1,1.0,0.554807911293585
3,S3,S17,1.0,1.2223455711051268,1,0.0,0.554807911293585
3,S9,S5,0.990025,1.2123705711051267,1,0.0,0.5348710312969075
3,S9,S16,0.990025,1.2123705711051267,1,0.0,0.5348710312969075
3,S9,S13,0.990025,1.2123705711051267,1,0.0,0.5348710312969075
3,S4,S7,0.990025,1.2123705711051267,1,1.0,0.8222059205272216
3,S4,S13,1.0,1.2223455711051268,1,1.0,0.8222059205272216
3,S7,S14,0.990025,1.2123705711051267,1,1.0,0.6402698197880263
3,S16,S5,1.0,1.2223455711051268,1,0.0,0.6020763020920645
3,S5,S9,0.995,1.2173455711051266,1,0.0,0.6371650100145259
3,S14,S7,1.0,1.2223455711051268,1,0.0,0.5743970385486393
3,S13,S11,1.0,1.2223455711051268,1,1.0,0.5406266414603375
3,S13,S2,1.0,1.2223455711051268,1,1.0,0.5406266414603375
3,S10,S3,0.990025,1.2123705711051267,1,1.0,0.6858529480580698
3,S10,S4,1.0,1.2223455711051268,1,1.0,0.6858529480580698
3,S6,S4,0.990025,1.2123705711051267,1,0.0,0.5555880719364059
3,S2,S8,0.990025,1.2123705711051267,1,1.0,0.5758938729927707
3,S2,S11,0.990025,1.2123705711051267,1,0.0,0.5758938729927707
3,S2,S17,0.990025,1.2123705711051267,1,0.0,0.5758938729927707
3,S8,S2,0.990025,1.2123705711051267,1,1.0,0.8400000000000001
3,S11,S6,0.990025,1.1939583980337618,2,0.0,0.5160466489273249
3,S11,S15,0.990025,1.1939583980337618,2,1.0,0.5160466489273249
3,S15,S14,1.0,1.2223455711051268,1,1.0,0.7123134936570994
3,S17,S8,1.0,1.2223455711051268,1,1.0,0.7998800498781977
3,S17,S16,1.0,1.2223455711051268,1,1.0,0.7998800498781977
4,S6,S4,0.985074875,1.2074204461051268,1,0.0,0.6303501893108022
4,S15,S14,0.995,1.2173455711051266,1,1.0,0.7698507949256796
4,S10,S3,0.985074875,1.2074204461051268,1,1.0,0.6341238286937693
4,S10,S4,0.995,1.2173455711051266,1,1.0,0.6341238286937693
4,S14,S7,0.995,1.2173455711051266,1,0.0,0.4595176308389115
4,S4,S7,0.985074875,1.2074204461051268,1,1.0,0.6966544748431366
4,S4,S13,0.995,1.2173455711051266,1,1.0,0.6966544748431366
4,S8,S2,0.985074875,1.2074204461051268,1,1.0,0.6720000000000002
4,S7,S14,0.985074875,1.2074204461051268,1,1.0,0.5160017737371856
4,S5,S9,0.990025,1.2123705711051267,1,0.0,0.5148907913852413
4,S11,S6,0.985074875,1.1890082730337619,2,0.0,0.41283731914185995
4,S11,S15,0.985074875,1.1890082730337619,2,1.0,0.41283731914185995
4,S2,S8,0.985074875,1.2074204461051268,1,1.0,0.6428912287881002
4,S2,S11,0.985074875,1.2074204461051268,1,0.0,0.6428912287881002
4,S2,S17,0.985074875,1.2074204461051268,1,0.0,0.6428912287881002
4,S13,S11,0.995,1.2173455711051266,1,1.0,0.6122293693320998
4,S13,S2,0.995,1.2173455711051266,1,1.0,0.6122293693320998
4,S3,S10,0.995,1.2173455711051266,1,1.0,0.4899619886305341
4,S3,S17,0.995,1.2173455711051266,1,0.0,0.4899619886305341
4,S9,S5,0.985074875,1.2074204461051268,1,0.0,0.43302139736961276
4,S9,S16,0.985074875,1.2074204461051268,1,0.0,0.43302139736961276
4,S9,S13,0.985074875,1.2074204461051268,1,0.0,0.43302139736961276
4,S9,S3,1.0,1.2223455711051268,1,0.0,0.43302139736961276
4,S16,S5,0.995,1.2173455711051266,1,0.0,0.48166104167365165
4,S17,S8,0.995,1.2173455711051266,1,1.0,0.6399040399025582
4,S17,S16,0.995,1.2173455711051266,1,1.0,0.6399040399025582
4,S17,S9,1.0,1.2223455711051268,1,0.0,0.6399040399025582
5,S13,S11,0.990025,1.2123705711051267,1,1.0,0.4897834954656799
5,S13,S2,0.990025,1.1939583980337618,2,1.0,0.4897834954656799
5,S11,S6,0.9801495006250001,1.170444936801928,3,0.0,0.33026985531348796
5,S11,S15,0.9801495006250001,1.170444936801928,3,0.0,0.33026985531348796
5,S9,S5,0.9801495006250001,1.2024950717301268,1,0.0,0.34641711789569024
5,S9,S16,0.9801495006250001,1.2024950717301268,1,0.0,0.34641711789569024
5,S9,S13,0.9801495006250001,1.2024950717301268,1,0.0,0.34641711789569024
5,S9,S3,0.995,1.1989333980337618,2,0.0,0.34641711789569024
5,S7,S14,0.9801495006250001,1.2024950717301268,1,1.0,0.4128014189897485
5,S2,S8,0.9801495006250001,1.2024950717301268,1,1.0,0.6716130125782048
5,S2,S11,0.9801495006250001,1.2024950717301268,1,0.0,0.6716130125782048
5,S2,S17,0.9801495006250001,1.2024950717301268,1,0.0,0.6716130125782048
5,S10,S3,0.9801495006250001,1.2024950717301268,1,1.0,0.7056454260038147
5,S10,S4,0.990025,1.1939583980337618,2,1.0,0.7056454260038147
5,S16,S5,0.990025,1.1939583980337618,2,0.0,0.3891270774057418
5,S15,S14,0.9907017178233904,1.1946351158571522,2,0.0,0.6607139478688895
5,S5,S9,0.985074875,1.2074204461051268,1,0.0,0.4184270883993851
5,S8,S2,0.9801495006250001,1.2024950717301268,1,1.0,0.6074373392221037
5,S6,S4,0.9801495006250001,1.2024950717301268,1,0.0,0.5616123842186812
5,S3,S10,0.990025,1.1939583980337618,2,0.0,0.3999349963403094
5,S3,S17,0.990025,1.2123705711051267,1,0.0,0.3999349963403094
5,S14,S7,0.990025,1.2123705711051267,1,0.0,0.3765065655577385
5,S4,S7,0.9801495006250001,1.2024950717301268,1,1.0,0.6327470273705008
5,S4,S13,0.990025,1.2123705711051267,1,1.0,0.6327470273705008
5,S17,S8,0.990138051765785,1.1940714497995468,2,0.0,0.5119232319220466
5,S17,S16,0.9901381775885627,1.1940715756223246,2,0.0,0.5119232319220466
5,S17,S9,0.995,1.2173455711051266,1,0.0,0.5119232319220466
6,S14,S7,0.985074875,1.2074204461051268,1,0.0,0.3374675930370327
6,S2,S8,0.9752487531218751,1.1975943242270017,1,1.0,0.582626167161318
6,S2,S11,0.9752487531218751,1.1975943242270017,1,0.0,0.582626167161318
6,S2,S17,0.9752487531218751,1.1975943242270017,1,0.0,0.582626167161318
6,S4,S7,0.9752487531218751,1.1975943242270017,1,1.0,0.5188084649203685
6,S4,S13,0.985074875,1.1890082730337619,2,1.0,0.5188084649203685
6,S8,S2,0.9752487531218751,1.1975943242270017,1,1.0,0.502525326039403
6,S3,S10,0.985074875,1.1890082730337619,2,0.0,0.32235301522324217
6,S3,S17,0.985074875,1.2074204461051268,1,0.0,0.32235301522324217
6,S6,S4,0.9752487531218751,1.1975943242270017,1,0.0,0.649289907374945
6,S10,S3,0.9752487531218751,1.1975943242270017,1,1.0,0.6243411733798885
6,S10,S4,0.985074875,1.1890082730337619,2,1.0,0.6243411733798885
6,S7,S14,0.9752487531218751,1.1975943242270017,1,1.0,0.3302411351917988
6,S15,S14,0.9857482092342735,1.1896816072680354,2,0.0,0.5285711582951116
6,S5,S9,0.9801495006250001,1.2024950717301268,1,0.0,0.5091055182507387
6,S13,S11,0.985074875,1.1890082730337619,2,1.0,0.534699507706631
6,S13,S2,0.985074875,1.1890082730337619,2,1.0,0.534699507706631
6,S9,S5,0.9752487531218751,1.1975943242270017,1,0.0,0.44974260260651633
6,S9,S16,0.9752487531218751,1.1975943242270017,1,0.0,0.44974260260651633
6,S9,S13,0.9752487531218751,1.1975943242270017,1,0.0,0.44974260260651633
6,S9,S3,0.990025,1.1939583980337618,2,0.0,0.44974260260651633
6,S11,S6,0.9752487531218751,1.165544189298803,3,0.0,0.4642158842507904
6,S11,S15,0.9752487531218751,1.165544189298803,3,0.0,0.4642158842507904
6,S17,S8,0.9851873615069561,1.1891207595407178,2,0.0,0.4095385855376373
6,S17,S16,0.9851874867006198,1.1891208847343817,2,0.0,0.4095385855376373
6,S17,S9,0.990025,1.1939583980337618,2,0.0,0.4095385855376373
6,S16,S5,0.985074875,1.1890082730337619,2,0.0,0.48148068431039076
7,S6,S4,0.9703725093562657,1.1927180804613924,1,0.0,0.519431925899956
7,S13,S11,0.9801495006250001,1.184082898658762,2,1.0,0.518922473412113
7,S13,S2,0.9801495006250001,1.170444936801928,3,1.0,0.518922473412113
7,S11,S6,0.9703725093562657,1.1606679455331936,3,0.0,0.4291704361151435
7,S11,S15,0.998912085721929,1.1784995865289312,4,0.0,0.4291704361151435
7,S9,S5,0.9703725093562657,1.1927180804613924,1,0.0,0.3959606304699913
7,S9,S16,0.9703725093562657,1.1927180804613924,1,0.0,0.3959606304699913
7,S9,S13,0.9703725093562657,1.1927180804613924,1,0.0,0.3959606304699913
7,S9,S3,0.9860539420539637,1.1763493782308916,3,0.0,0.3959606304699913
7,S10,S3,0.9703725093562657,1.1927180804613924,1,1.0,0.5079912972093141
7,S10,S4,0.9801495006250001,1.170444936801928,3,1.0,0.5079912972093141
7,S16,S5,0.980282524715166,1.1705779608920939,3,0.0,0.3940324716990025
7,S14,S7,0.9801495006250001,1.184082898658762,2,0.5,0.4345104248908537
7,S15,S14,0.980919056157227,1.171214492334155,3,0.0,0.4820260431446609
7,S3,S10,0.9801495006250001,1.170444936801928,3,0.0,0.42696070839817346
7,S3,S17,0.9801495006250001,1.184082898658762,2,0.0,0.42696070839817346
7,S7,S14,0.9703725093562657,1.1927180804613924,1,1.0,0.42892262875835124
7,S4,S7,0.9703725093562657,1.1927180804613924,1,1.0,0.6150026373226051
