t,agent,from,bytes,decision,cos_thresh,mode,trim_p,rolled_back
1,S8,S5,1794,accepted_in_agg,0.0,median,0.1,0
1,S2,S15,1795,accepted_in_agg,0.0,median,0.1,0
1,S2,S6,1789,accepted_in_agg,0.0,median,0.1,0
1,S2,S7,1796,accepted_in_agg,0.0,median,0.1,0
1,S13,S4,1793,accepted_in_agg,0.0,median,0.1,0
1,S3,S2,1782,accepted_in_agg,0.0,median,0.1,0
2,S5,S8,1799,accepted_in_agg,0.0,median,0.1,0
3,S6,S3,1794,accepted_in_agg,0.0,median,0.1,0
3,S8,S7,1799,accepted_in_agg,0.0,median,0.1,1
3,S4,S16,1792,accepted_in_agg,0.0,median,0.1,0
3,S3,S5,1791,accepted_in_agg,0.0,median,0.1,1
3,S5,S2,1801,accepted_in_agg,0.0,median,0.1,0
3,S7,S15,1794,accepted_in_agg,0.0,median,0.1,1
3,S13,S14,1791,accepted_in_agg,0.0,median,0.1,0
4,S3,S9,1807,accepted_in_agg,0.0,median,0.1,0
5,S4,S16,1802,accepted_in_agg,0.0,median,0.1,0
5,S16,S8,1788,accepted_in_agg,0.0,median,0.1,0
5,S13,S14,1796,accepted_in_agg,0.0,median,0.1,0
5,S3,S5,1789,accepted_in_agg,0.0,median,0.1,0
5,S6,S3,1793,accepted_in_agg,0.0,median,0.1,0
5,S8,S7,1795,accepted_in_agg,0.0,median,0.1,1
5,S8,S4,1800,accepted_in_agg,0.0,median,0.1,1
5,S5,S2,1798,accepted_in_agg,0.0,median,0.1,0
5,S7,S15,1801,accepted_in_agg,0.0,median,0.1,0
5,S7,S6,1793,accepted_in_agg,0.0,median,0.1,0
6,S3,S9,1801,accepted_in_agg,0.0,median,0.1,0
7,S5,S2,1797,accepted_in_agg,0.0,median,0.1,0
7,S8,S7,1799,accepted_in_agg,0.0,median,0.1,0
7,S8,S4,1804,accepted_in_agg,0.0,median,0.1,0
7,S4,S16,1796,accepted_in_agg,0.0,median,0.1,0
7,S13,S14,1799,accepted_in_agg,0.0,median,0.1,1
7,S7,S6,1795,accepted_in_agg,0.0,median,0.1,0
7,S7,S15,1800,accepted_in_agg,0.0,median,0.1,0
8,S6,S3,1799,accepted_in_agg,0.0,median,0.1,0
8,S3,S9,1799,accepted_in_agg,0.0,median,0.1,0
8,S3,S5,1795,accepted_in_agg,0.0,median,0.1,0
9,S5,S2,1795,accepted_in_agg,0.0,median,0.1,0
9,S8,S4,1797,accepted_in_agg,0.0,median,0.1,0
9,S8,S7,1802,accepted_in_agg,0.0,median,0.1,0
9,S7,S15,1796,accepted_in_agg,0.0,median,0.1,1
9,S7,S10,1798,accepted_in_agg,0.0,median,0.1,1
9,S7,S6,1794,accepted_in_agg,0.0,median,0.1,1
9,S4,S16,1805,accepted_in_agg,0.0,median,0.1,0
9,S13,S14,1800,accepted_in_agg,0.0,median,0.1,0
9,S16,S8,1804,accepted_in_agg,0.0,median,0.1,0
10,S6,S3,1795,accepted_in_agg,0.0,median,0.1,0
10,S3,S5,1793,accepted_in_agg,0.0,median,0.1,0
11,S5,S2,1790,accepted_in_agg,0.0,median,0.1,0
11,S3,S9,1799,accepted_in_agg,0.0,median,0.1,0
11,S7,S15,1801,accepted_in_agg,0.0,median,0.1,0
11,S16,S8,1805,accepted_in_agg,0.0,median,0.1,1
11,S8,S4,1798,accepted_in_agg,0.0,median,0.1,0
11,S13,S14,1793,accepted_in_agg,0.0,median,0.1,0
12,S7,S10,1799,accepted_in_agg,0.0,median,0.1,0
12,S7,S6,1799,accepted_in_agg,0.0,median,0.1,0
12,S6,S3,1797,accepted_in_agg,0.0,median,0.1,0
13,S3,S5,1802,accepted_in_agg,0.0,median,0.1,0
13,S3,S9,1800,accepted_in_agg,0.0,median,0.1,0
13,S7,S15,1799,accepted_in_agg,0.0,median,0.1,0
13,S16,S8,1801,accepted_in_agg,0.0,median,0.1,1
13,S8,S4,1804,accepted_in_agg,0.0,median,0.1,1
13,S8,S7,1795,accepted_in_agg,0.0,median,0.1,1
13,S4,S16,1803,accepted_in_agg,0.0,median,0.1,0
13,S13,S14,1794,accepted_in_agg,0.0,median,0.1,0
14,S7,S10,1799,accepted_in_agg,0.0,median,0.1,1
14,S5,S2,1795,accepted_in_agg,0.0,median,0.1,0
15,S3,S9,1804,accepted_in_agg,0.0,median,0.1,0
15,S13,S14,1799,accepted_in_agg,0.0,median,0.1,0
15,S7,S15,1805,accepted_in_agg,0.0,median,0.1,1
15,S7,S6,1799,accepted_in_agg,0.0,median,0.1,1
15,S8,S4,1793,accepted_in_agg,0.0,median,0.1,0
15,S8,S7,1796,accepted_in_agg,0.0,median,0.1,0
15,S16,S8,1793,accepted_in_agg,0.0,median,0.1,1
15,S6,S3,1804,accepted_in_agg,0.0,median,0.1,1
15,S4,S16,1799,accepted_in_agg,0.0,median,0.1,1
16,S3,S9,1805,accepted_in_agg,0.0,median,0.1,0
16,S4,S16,1798,accepted_in_agg,0.0,median,0.1,0
16,S7,S10,1795,accepted_in_agg,0.0,median,0.1,0
16,S7,S15,1801,accepted_in_agg,0.0,median,0.1,0
16,S8,S4,1795,accepted_in_agg,0.0,median,0.1,0
16,S6,S3,1801,accepted_in_agg,0.0,median,0.1,0
16,S13,S14,1800,accepted_in_agg,0.0,median,0.1,0
16,S16,S8,1799,accepted_in_agg,0.0,median,0.1,1
17,S3,S9,1803,accepted_in_agg,0.0,median,0.1,0
17,S7,S6,1797,accepted_in_agg,0.0,median,0.1,0
17,S7,S15,1795,accepted_in_agg,0.0,median,0.1,0
17,S7,S10,1801,accepted_in_agg,0.0,median,0.1,0
17,S8,S7,1800,accepted_in_agg,0.0,median,0.1,1
17,S8,S4,1792,accepted_in_agg,0.0,median,0.1,1
17,S4,S16,1803,accepted_in_agg,0.0,median,0.1,0
17,S16,S8,1795,accepted_in_agg,0.0,median,0.1,1
17,S13,S14,1797,accepted_in_agg,0.0,median,0.1,0
18,S8,S7,1793,accepted_in_agg,0.0,median,0.1,0
18,S6,S3,1804,accepted_in_agg,0.0,median,0.1,1
18,S3,S5,1806,accepted_in_agg,0.0,median,0.1,0
18,S5,S2,1803,accepted_in_agg,0.0,median,0.1,0
18,S13,S14,1797,accepted_in_agg,0.0,median,0.1,0
19,S8,S4,1800,accepted_in_agg,0.0,median,0.1,0
19,S7,S10,1803,accepted_in_agg,0.0,median,0.1,0
19,S3,S5,1795,accepted_in_agg,0.0,median,0.1,0
19,S3,S9,1798,accepted_in_agg,0.0,median,0.1,0
19,S13,S14,1795,accepted_in_agg,0.0,median,0.1,0
19,S4,S16,1797,accepted_in_agg,0.0,median,0.1,0
20,S7,S10,1796,accepted_in_agg,0.0,median,0.1,1
20,S7,S6,1802,accepted_in_agg,0.0,median,0.1,1
20,S7,S15,1799,accepted_in_agg,0.0,median,0.1,1
20,S5,S2,1794,accepted_in_agg,0.0,median,0.1,0
20,S6,S3,1798,accepted_in_agg,0.0,median,0.1,0
20,S16,S8,1799,accepted_in_agg,0.0,median,0.1,0
21,S3,S9,1797,accepted_in_agg,0.0,median,0.1,0
21,S3,S5,1801,accepted_in_agg,0.0,median,0.1,0
21,S5,S2,1801,accepted_in_agg,0.0,median,0.1,0
21,S13,S14,1797,accepted_in_agg,0.0,median,0.1,0
21,S16,S8,1797,accepted_in_agg,0.0,median,0.1,0
21,S4,S16,1793,accepted_in_agg,0.0,median,0.1,0
21,S7,S6,1800,accepted_in_agg,0.0,median,0.1,0
21,S7,S10,1800,accepted_in_agg,0.0,median,0.1,0
21,S8,S7,1795,accepted_in_agg,0.0,median,0.1,0
21,S8,S4,1797,accepted_in_agg,0.0,median,0.1,0
22,S7,S15,1801,accepted_in_agg,0.0,median,0.1,0
22,S7,S10,1804,accepted_in_agg,0.0,median,0.1,0
22,S7,S6,1795,accepted_in_agg,0.0,median,0.1,0
22,S4,S16,1799,accepted_in_agg,0.0,median,0.1,0
22,S3,S5,1801,accepted_in_agg,0.0,median,0.1,0
22,S13,S14,1799,accepted_in_agg,0.0,median,0.1,0
22,S5,S2,1802,accepted_in_agg,0.0,median,0.1,0
23,S6,S3,1803,accepted_in_agg,0.0,median,0.1,0
23,S7,S10,1800,accepted_in_agg,0.0,median,0.1,0
23,S13,S14,1801,accepted_in_agg,0.0,median,0.1,0
23,S16,S8,1802,accepted_in_agg,0.0,median,0.1,0
24,S13,S14,1800,accepted_in_agg,0.0,median,0.1,0
24,S5,S2,1800,accepted_in_agg,0.0,median,0.1,0
24,S8,S7,1798,accepted_in_agg,0.0,median,0.1,1
24,S8,S4,1796,accepted_in_agg,0.0,median,0.1,1
24,S4,S16,1796,accepted_in_agg,0.0,median,0.1,0
24,S7,S6,1800,accepted_in_agg,0.0,median,0.1,0
24,S7,S10,1800,accepted_in_agg,0.0,median,0.1,0
24,S7,S15,1796,accepted_in_agg,0.0,median,0.1,0
25,S13,S14,1804,accepted_in_agg,0.0,median,0.1,1
