t,agent,from,bytes,decision,cos_thresh,mode,trim_p,rolled_back
7,S7,S15,1801,accepted_in_agg,0.0,median,0.1,0
8,S7,S15,1798,accepted_in_agg,0.0,median,0.1,0
9,S5,S2,1801,accepted_in_agg,0.0,median,0.1,0
9,S7,S15,1797,accepted_in_agg,0.0,median,0.1,0
11,S5,S2,1802,accepted_in_agg,0.0,median,0.1,0
12,S7,S15,1800,accepted_in_agg,0.0,median,0.1,0
12,S3,S5,1799,accepted_in_agg,0.0,median,0.1,0
13,S7,S15,1802,accepted_in_agg,0.0,median,0.1,0
13,S3,S5,1800,accepted_in_agg,0.0,median,0.1,0
13,S8,S4,1802,accepted_in_agg,0.0,median,0.1,0
13,S5,S2,1794,accepted_in_agg,0.0,median,0.1,0
14,S8,S4,1800,accepted_in_agg,0.0,median,0.1,1
14,S3,S9,1800,accepted_in_agg,0.0,median,0.1,1
14,S3,S5,1799,accepted_in_agg,0.0,median,0.1,1
14,S10,S11,1800,accepted_in_agg,0.0,median,0.1,0
15,S3,S5,1806,accepted_in_agg,0.0,median,0.1,0
15,S8,S4,1799,accepted_in_agg,0.0,median,0.1,1
15,S14,S17,1804,accepted_in_agg,0.0,median,0.1,0
15,S7,S15,1802,accepted_in_agg,0.0,median,0.1,0
16,S10,S11,1796,accepted_in_agg,0.0,median,0.1,0
16,S5,S2,1801,accepted_in_agg,0.0,median,0.1,0
16,S3,S9,1803,accepted_in_agg,0.0,median,0.1,1
16,S8,S4,1798,accepted_in_agg,0.0,median,0.1,1
17,S14,S17,1802,accepted_in_agg,0.0,median,0.1,0
17,S7,S15,1795,accepted_in_agg,0.0,median,0.1,0
17,S3,S5,1800,accepted_in_agg,0.0,median,0.1,0
17,S8,S4,1798,accepted_in_agg,0.0,median,0.1,1
17,S5,S2,1802,accepted_in_agg,0.0,median,0.1,0
18,S6,S3,1798,accepted_in_agg,0.0,median,0.1,1
18,S10,S11,1797,accepted_in_agg,0.0,median,0.1,0
18,S3,S5,1803,accepted_in_agg,0.0,median,0.1,0
18,S5,S2,1794,accepted_in_agg,0.0,median,0.1,0
18,S8,S4,1804,accepted_in_agg,0.0,median,0.1,0
19,S14,S17,1801,accepted_in_agg,0.0,median,0.1,0
19,S7,S15,1803,accepted_in_agg,0.0,median,0.1,0
19,S8,S4,1802,accepted_in_agg,0.0,median,0.1,1
20,S14,S17,1802,accepted_in_agg,0.0,median,0.1,0
20,S10,S11,1798,accepted_in_agg,0.0,median,0.1,0
20,S5,S2,1805,accepted_in_agg,0.0,median,0.1,0
21,S6,S3,1803,accepted_in_agg,0.0,median,0.1,1
22,S7,S15,1800,accepted_in_agg,0.0,median,0.1,0
23,S7,S15,1798,accepted_in_agg,0.0,median,0.1,0
23,S6,S3,1799,accepted_in_agg,0.0,median,0.1,0
23,S14,S17,1803,accepted_in_agg,0.0,median,0.1,0
23,S10,S11,1797,accepted_in_agg,0.0,median,0.1,0
24,S6,S3,1806,accepted_in_agg,0.0,median,0.1,0
24,S5,S2,1804,accepted_in_agg,0.0,median,0.1,0
24,S14,S17,1802,accepted_in_agg,0.0,median,0.1,0
25,S14,S17,1798,accepted_in_agg,0.0,median,0.1,0
25,S3,S5,1795,accepted_in_agg,0.0,median,0.1,1
25,S10,S11,1798,accepted_in_agg,0.0,median,0.1,0
25,S7,S15,1796,accepted_in_agg,0.0,median,0.1,0
26,S6,S3,1801,accepted_in_agg,0.0,median,0.1,0
26,S5,S2,1800,accepted_in_agg,0.0,median,0.1,0
26,S7,S15,1796,accepted_in_agg,0.0,median,0.1,0
27,S6,S7,1792,accepted_in_agg,0.0,median,0.1,0
27,S2,S5,1795,accepted_in_agg,0.0,median,0.1,0
28,S6,S7,1796,accepted_in_agg,0.0,median,0.1,0
29,S6,S7,1798,accepted_in_agg,0.0,median,0.1,0
29,S5,S3,1804,accepted_in_agg,0.0,median,0.1,0
30,S2,S5,1798,accepted_in_agg,0.0,median,0.1,0
30,S6,S7,1799,accepted_in_agg,0.0,median,0.1,0
31,S14,S17,1803,accepted_in_agg,0.0,median,0.1,0
31,S5,S2,1796,accepted_in_agg,0.0,median,0.1,0
32,S2,S5,1796,accepted_in_agg,0.0,median,0.1,0
32,S6,S3,1802,accepted_in_agg,0.0,median,0.1,0
32,S6,S7,1801,accepted_in_agg,0.0,median,0.1,0
32,S10,S11,1796,accepted_in_agg,0.0,median,0.1,0
32,S5,S2,1797,accepted_in_agg,0.0,median,0.1,0
33,S6,S7,1798,accepted_in_agg,0.0,median,0.1,0
33,S14,S17,1797,accepted_in_agg,0.0,median,0.1,0
33,S5,S2,1800,accepted_in_agg,0.0,median,0.1,0
34,S2,S5,1800,accepted_in_agg,0.0,median,0.1,0
34,S11,S10,1794,accepted_in_agg,0.0,median,0.1,0
34,S14,S17,1801,accepted_in_agg,0.0,median,0.1,0
34,S6,S3,1800,accepted_in_agg,0.0,median,0.1,0
35,S10,S11,1800,accepted_in_agg,0.0,median,0.1,0
