wrist_ACC_1,wrist_ACC_2,wrist_ACC_3,wrist_BVP_1,wrist_EDA_1,wrist_TEMP_1,label
0.8639874927268353,0.42363114612812636,0.4604819371324348,0.5147371849301652,0.3135321128441554,0.32512315270936654,1
0.8676173943238442,0.4198835504581397,0.4646499687565869,0.6186754882917125,0.3149270822991973,0.3251231527093701,1
0.8622599381220756,0.417806591605388,0.4636777448602909,0.2622266978286929,0.3149270822991973,0.32512315270937364,1
0.8684031165470959,0.41992580640807536,0.4659919633041503,0.21509577491518975,0.31446233491558306,0.32512315270936654,1
0.868689855974263,0.4215049433859221,0.4593176904590567,0.33220135139989515,0.3139972238798696,0.32512315270937364,1
0.8699235120049997,0.42018622788202015,0.4644944400878306,0.391049122718301,0.3130670018084407,0.3251231527093701,1
0.8659686602268605,0.41685294133489137,0.4590733723635057,0.5601979284136873,0.3139972238798696,0.32512315270937364,1
0.8672745294258232,0.4219396051810706,0.4641013442412216,0.5163858668703994,0.3116716687012997,0.32512315270936654,1
0.8665820997415276,0.42132485635401357,0.460509637792401,0.4041743157671021,0.3126018907727276,0.32512315270937364,1
0.8662900631513254,0.4244880256509365,0.46771196423246597,0.44859042044015457,0.30934611352273,0.33990147783251246,1
0.8662983571930598,0.4165926984469183,0.4599355309643889,0.431073217505421,0.3130670018084415,0.3399014778325089,1
0.8678874908194839,0.42327797993492006,0.4660612439833388,0.41803488648076004,0.3102763355941578,0.33990147783250535,1
0.8654723007034737,0.41496882272128666,0.4573658919513083,0.4183147342546215,0.311206557665586,0.33990147783251246,1
0.8688932136718204,0.42521200614011284,0.4678386251230764,0.4515807768932011,0.30934611352272956,0.32512315270936654,1
0.864786078613751,0.4175560924012751,0.458562356060274,0.4040101637703035,0.3116716687012999,0.32512315270936654,1
0.8664693953996406,0.42795075501072294,0.46759445418893286,0.45673450763578494,0.3088810024870161,0.32512315270936654,1
0.8651236466550674,0.4184859754817058,0.45787378165381026,0.45918534573945957,0.30934611352273045,0.32512315270936654,1
0.8681644137166432,0.4335522558046667,0.4711229962861797,0.6123084599128107,0.3098112245584441,0.32512315270936654,1
0.8809618905621747,0.4173245494094965,0.451935314939047,0.5911096412250088,0.31027633559415846,0.3251231527093701,1
0.9081046582411876,0.5050810387762539,0.5497878146816367,0.3727365740462585,0.30655581096054674,0.32512315270936654,1
0.7000656413300967,0.573161128914836,0.6653056287821384,0.2412530443182819,0.30423025578197704,0.32512315270936654,1
0.5609525972415931,0.5974598244221532,0.7678231738661655,0.2969503699139867,0.29446328768408436,0.325123152709363,1
0.45933778863999797,0.5859498336554874,0.8190114729751865,0.31083914028920057,0.293067954576943,0.325123152709363,1
0.33898959781004145,0.5174371949305978,0.8727266812411035,0.3518005155876941,0.3019047006034078,0.325123152709363,1
0.3915435286783854,0.5630271429071205,0.8941873750057303,0.5306445265270002,0.29957914542483854,0.325123152709363,1
0.35185885376117854,0.5828764779653197,0.8630644747305538,0.3865741091938368,0.282835875443337,0.325123152709363,1
0.355676869783459,0.5893979443096794,0.8759303951164771,0.36695987075575,0.28423120855047845,0.32512315270936654,1
0.33644451179937657,0.5700341102729848,0.8698744231676446,0.5486627031862984,0.28051068391686707,0.325123152709363,1
