t,agent,from,bytes,decision,cos_thresh,mode,trim_p,rolled_back
1,S7,S14,1795,accepted_in_agg,0.0,median,0.1,0
1,S7,S16,1785,accepted_in_agg,0.0,median,0.1,0
1,S8,S10,1788,accepted_in_agg,0.0,median,0.1,0
1,S6,S9,1789,accepted_in_agg,0.0,median,0.1,0
1,S11,S5,1796,accepted_in_agg,0.0,median,0.1,0
1,S10,S8,1791,accepted_in_agg,0.0,median,0.1,1
2,S4,S9,1783,accepted_in_agg,0.0,median,0.1,0
2,S6,S2,1794,accepted_in_agg,0.0,median,0.1,0
2,S14,S17,1797,accepted_in_agg,0.0,median,0.1,0
2,S2,S11,1798,accepted_in_agg,0.0,median,0.1,0
2,S11,S8,1795,accepted_in_agg,0.0,median,0.1,0
2,S9,S6,1789,accepted_in_agg,0.0,median,0.1,0
3,S13,S15,1796,accepted_in_agg,0.0,median,0.1,0
3,S3,S7,1793,accepted_in_agg,0.0,median,0.1,0
3,S2,S8,1793,accepted_in_agg,0.0,median,0.1,0
3,S5,S10,1802,accepted_in_agg,0.0,median,0.1,0
3,S5,S9,1791,accepted_in_agg,0.0,median,0.1,0
4,S5,S10,1805,accepted_in_agg,0.0,median,0.1,0
4,S5,S9,1790,accepted_in_agg,0.0,median,0.1,0
4,S3,S7,1797,accepted_in_agg,0.0,median,0.1,0
4,S2,S8,1797,accepted_in_agg,0.0,median,0.1,0
4,S13,S15,1802,accepted_in_agg,0.0,median,0.1,0
5,S10,S14,1795,accepted_in_agg,0.0,median,0.1,0
5,S2,S8,1797,accepted_in_agg,0.0,median,0.1,0
5,S2,S17,1798,accepted_in_agg,0.0,median,0.1,0
5,S13,S15,1799,accepted_in_agg,0.0,median,0.1,0
5,S5,S10,1803,accepted_in_agg,0.0,median,0.1,0
5,S3,S7,1791,accepted_in_agg,0.0,median,0.1,0
5,S3,S5,1798,accepted_in_agg,0.0,median,0.1,0
6,S5,S9,1793,accepted_in_agg,0.0,median,0.1,0
6,S5,S10,1792,accepted_in_agg,0.0,median,0.1,0
6,S2,S8,1797,accepted_in_agg,0.0,median,0.1,0
6,S2,S17,1795,accepted_in_agg,0.0,median,0.1,0
6,S10,S14,1794,accepted_in_agg,0.0,median,0.1,0
6,S13,S15,1797,accepted_in_agg,0.0,median,0.1,0
6,S11,S3,1795,accepted_in_agg,0.0,median,0.1,0
6,S3,S7,1800,accepted_in_agg,0.0,median,0.1,0
6,S3,S5,1796,accepted_in_agg,0.0,median,0.1,0
7,S11,S3,1804,accepted_in_agg,0.0,median,0.1,0
7,S13,S15,1794,accepted_in_agg,0.0,median,0.1,0
7,S5,S10,1794,accepted_in_agg,0.0,median,0.1,0
7,S5,S9,1799,accepted_in_agg,0.0,median,0.1,0
7,S3,S5,1801,accepted_in_agg,0.0,median,0.1,0
7,S3,S7,1799,accepted_in_agg,0.0,median,0.1,0
7,S10,S14,1795,accepted_in_agg,0.0,median,0.1,0
7,S2,S8,1794,accepted_in_agg,0.0,median,0.1,0
8,S10,S14,1800,accepted_in_agg,0.0,median,0.1,0
8,S3,S5,1797,accepted_in_agg,0.0,median,0.1,0
8,S3,S7,1800,accepted_in_agg,0.0,median,0.1,0
8,S5,S10,1802,accepted_in_agg,0.0,median,0.1,0
8,S5,S9,1793,accepted_in_agg,0.0,median,0.1,0
