t,agent,from,bytes,decision,cos_thresh,mode,trim_p,rolled_back
1,S5,S14,1784,accepted_in_agg,0.0,median,0.1,0
1,S15,S8,1796,accepted_in_agg,0.0,median,0.1,0
1,S2,S10,1785,accepted_in_agg,0.0,median,0.1,0
1,S16,S2,1793,accepted_in_agg,0.0,median,0.1,1
2,S15,S9,1793,accepted_in_agg,0.0,median,0.1,0
2,S7,S14,1785,accepted_in_agg,0.0,median,0.1,0
2,S3,S13,1793,accepted_in_agg,0.0,median,0.1,0
2,S9,S6,1788,accepted_in_agg,0.0,median,0.1,0
2,S17,S8,1795,accepted_in_agg,0.0,median,0.1,0
3,S10,S5,1797,accepted_in_agg,0.0,median,0.1,0
3,S4,S6,1794,accepted_in_agg,0.0,median,0.1,0
3,S5,S13,1796,accepted_in_agg,0.0,median,0.1,0
3,S5,S4,1794,accepted_in_agg,0.0,median,0.1,0
3,S17,S8,1799,accepted_in_agg,0.0,median,0.1,0
4,S10,S5,1802,accepted_in_agg,0.0,median,0.1,0
4,S4,S6,1800,accepted_in_agg,0.0,median,0.1,0
4,S5,S13,1799,accepted_in_agg,0.0,median,0.1,0
4,S5,S17,1788,accepted_in_agg,0.0,median,0.1,0
4,S17,S8,1797,accepted_in_agg,0.0,median,0.1,0
5,S4,S9,1794,accepted_in_agg,0.0,median,0.1,0
5,S4,S6,1795,accepted_in_agg,0.0,median,0.1,0
5,S10,S5,1797,accepted_in_agg,0.0,median,0.1,0
5,S15,S14,1792,accepted_in_agg,0.0,median,0.1,0
5,S2,S16,1792,accepted_in_agg,0.0,median,0.1,0
5,S5,S13,1800,accepted_in_agg,0.0,median,0.1,0
5,S5,S17,1796,accepted_in_agg,0.0,median,0.1,0
5,S17,S8,1797,accepted_in_agg,0.0,median,0.1,0
6,S4,S9,1797,accepted_in_agg,0.0,median,0.1,0
6,S4,S6,1795,accepted_in_agg,0.0,median,0.1,0
6,S10,S15,1796,accepted_in_agg,0.0,median,0.1,1
6,S10,S5,1795,accepted_in_agg,0.0,median,0.1,1
6,S16,S10,1796,accepted_in_agg,0.0,median,0.1,0
6,S11,S2,1792,accepted_in_agg,0.0,median,0.1,0
6,S15,S14,1796,accepted_in_agg,0.0,median,0.1,0
6,S5,S17,1801,accepted_in_agg,0.0,median,0.1,0
6,S2,S16,1801,accepted_in_agg,0.0,median,0.1,0
7,S10,S5,1787,accepted_in_agg,0.0,median,0.1,1
7,S10,S15,1788,accepted_in_agg,0.0,median,0.1,1
7,S2,S16,1797,accepted_in_agg,0.0,median,0.1,0
7,S4,S9,1800,accepted_in_agg,0.0,median,0.1,0
7,S4,S6,1796,accepted_in_agg,0.0,median,0.1,0
7,S5,S13,1804,accepted_in_agg,0.0,median,0.1,1
7,S5,S4,1785,accepted_in_agg,0.0,median,0.1,1
7,S5,S17,1796,accepted_in_agg,0.0,median,0.1,1
7,S15,S14,1800,accepted_in_agg,0.0,median,0.1,1
7,S13,S11,1794,accepted_in_agg,0.0,median,0.1,1
7,S17,S8,1800,accepted_in_agg,0.0,median,0.1,0
8,S10,S15,1793,accepted_in_agg,0.0,median,0.1,1
8,S10,S5,1792,accepted_in_agg,0.0,median,0.1,1
8,S13,S11,1785,accepted_in_agg,0.0,median,0.1,0
8,S4,S6,1802,accepted_in_agg,0.0,median,0.1,0
8,S4,S9,1789,accepted_in_agg,0.0,median,0.1,0
8,S11,S2,1794,accepted_in_agg,0.0,median,0.1,1
8,S5,S17,1798,accepted_in_agg,0.0,median,0.1,1
8,S15,S14,1799,accepted_in_agg,0.0,median,0.1,0
8,S2,S16,1794,accepted_in_agg,0.0,median,0.1,1
8,S17,S8,1797,accepted_in_agg,0.0,median,0.1,0
9,S4,S9,1792,accepted_in_agg,0.0,median,0.1,1
9,S2,S16,1791,accepted_in_agg,0.0,median,0.1,1
9,S13,S11,1796,accepted_in_agg,0.0,median,0.1,0
9,S16,S10,1798,accepted_in_agg,0.0,median,0.1,0
9,S15,S14,1799,accepted_in_agg,0.0,median,0.1,0
9,S5,S4,1794,accepted_in_agg,0.0,median,0.1,0
9,S5,S17,1800,accepted_in_agg,0.0,median,0.1,0
9,S11,S2,1788,accepted_in_agg,0.0,median,0.1,0
9,S10,S15,1792,accepted_in_agg,0.0,median,0.1,1
9,S10,S5,1791,accepted_in_agg,0.0,median,0.1,1
9,S17,S8,1793,accepted_in_agg,0.0,median,0.1,0
10,S4,S9,1800,accepted_in_agg,0.0,median,0.1,0
10,S4,S6,1796,accepted_in_agg,0.0,median,0.1,0
10,S5,S4,1797,accepted_in_agg,0.0,median,0.1,0
10,S5,S17,1797,accepted_in_agg,0.0,median,0.1,0
10,S15,S14,1801,accepted_in_agg,0.0,median,0.1,0
10,S10,S5,1790,accepted_in_agg,0.0,median,0.1,1
10,S10,S15,1798,accepted_in_agg,0.0,median,0.1,1
10,S16,S10,1795,accepted_in_agg,0.0,median,0.1,0
10,S17,S8,1797,accepted_in_agg,0.0,median,0.1,0
11,S4,S9,1795,accepted_in_agg,0.0,median,0.1,0
11,S13,S11,1798,accepted_in_agg,0.0,median,0.1,1
11,S10,S5,1800,accepted_in_agg,0.0,median,0.1,1
11,S10,S15,1798,accepted_in_agg,0.0,median,0.1,1
11,S16,S10,1789,accepted_in_agg,0.0,median,0.1,1
11,S5,S13,1800,accepted_in_agg,0.0,median,0.1,0
11,S5,S4,1798,accepted_in_agg,0.0,median,0.1,0
11,S5,S17,1801,accepted_in_agg,0.0,median,0.1,0
11,S2,S16,1798,accepted_in_agg,0.0,median,0.1,0
11,S17,S8,1798,accepted_in_agg,0.0,median,0.1,0
12,S4,S9,1797,accepted_in_agg,0.0,median,0.1,0
12,S4,S6,1801,accepted_in_agg,0.0,median,0.1,0
12,S2,S16,1794,accepted_in_agg,0.0,median,0.1,0
12,S5,S4,1802,accepted_in_agg,0.0,median,0.1,0
12,S5,S17,1805,accepted_in_agg,0.0,median,0.1,0
12,S10,S5,1789,accepted_in_agg,0.0,median,0.1,0
12,S10,S15,1801,accepted_in_agg,0.0,median,0.1,0
12,S13,S11,1798,accepted_in_agg,0.0,median,0.1,0
12,S11,S2,1799,accepted_in_agg,0.0,median,0.1,1
12,S15,S14,1800,accepted_in_agg,0.0,median,0.1,0
12,S17,S8,1798,accepted_in_agg,0.0,median,0.1,1
12,S16,S10,1789,accepted_in_agg,0.0,median,0.1,1
13,S2,S16,1791,accepted_in_agg,0.0,median,0.1,0
13,S5,S4,1797,accepted_in_agg,0.0,median,0.1,0
13,S4,S6,1801,accepted_in_agg,0.0,median,0.1,0
13,S4,S9,1797,accepted_in_agg,0.0,median,0.1,0
13,S10,S15,1803,accepted_in_agg,0.0,median,0.1,0
13,S10,S5,1789,accepted_in_agg,0.0,median,0.1,0
13,S15,S14,1799,accepted_in_agg,0.0,median,0.1,0
13,S16,S10,1785,accepted_in_agg,0.0,median,0.1,0
13,S17,S8,1802,accepted_in_agg,0.0,median,0.1,0
14,S10,S16,1786,accepted_in_agg,0.0,median,0.1,0
14,S2,S11,1797,accepted_in_agg,0.0,median,0.1,0
14,S11,S13,1797,accepted_in_agg,0.0,median,0.1,1
14,S8,S17,1801,accepted_in_agg,0.0,median,0.1,0
14,S16,S2,1799,accepted_in_agg,0.0,median,0.1,1
15,S5,S10,1790,accepted_in_agg,0.0,median,0.1,0
15,S4,S5,1796,accepted_in_agg,0.0,median,0.1,0
15,S6,S4,1797,accepted_in_agg,0.0,median,0.1,1
15,S8,S17,1800,accepted_in_agg,0.0,median,0.1,1
15,S16,S2,1793,accepted_in_agg,0.0,median,0.1,0
15,S11,S13,1795,accepted_in_agg,0.0,median,0.1,1
15,S14,S15,1804,accepted_in_agg,0.0,median,0.1,0
16,S2,S11,1798,accepted_in_agg,0.0,median,0.1,0
16,S10,S16,1798,accepted_in_agg,0.0,median,0.1,1
16,S5,S10,1789,accepted_in_agg,0.0,median,0.1,0
17,S2,S11,1788,accepted_in_agg,0.0,median,0.1,0
17,S14,S15,1802,accepted_in_agg,0.0,median,0.1,0
18,S2,S16,1797,accepted_in_agg,0.0,median,0.1,0
19,S2,S16,1796,accepted_in_agg,0.0,median,0.1,0
21,S2,S16,1798,accepted_in_agg,0.0,median,0.1,0
23,S2,S16,1793,accepted_in_agg,0.0,median,0.1,0
