t,agent,from,bytes,decision,cos_thresh,mode,trim_p,rolled_back
1,S15,S7,1789,accepted_in_agg,0.0,median,0.1,1
1,S14,S9,1787,accepted_in_agg,0.0,median,0.1,0
1,S6,S5,1794,accepted_in_agg,0.0,median,0.1,0
1,S17,S2,1789,accepted_in_agg,0.0,median,0.1,0
2,S5,S10,1782,accepted_in_agg,0.0,median,0.1,1
3,S10,S7,1798,accepted_in_agg,0.0,median,0.1,0
3,S13,S9,1790,accepted_in_agg,0.0,median,0.1,0
3,S8,S2,1798,accepted_in_agg,0.0,median,0.1,0
3,S8,S16,1795,accepted_in_agg,0.0,median,0.1,0
3,S9,S4,1791,accepted_in_agg,0.0,median,0.1,0
3,S11,S6,1800,accepted_in_agg,0.0,median,0.1,0
3,S4,S3,1798,accepted_in_agg,0.0,median,0.1,0
4,S9,S17,1796,accepted_in_agg,0.0,median,0.1,1
4,S17,S8,1800,accepted_in_agg,0.0,median,0.1,0
4,S16,S13,1795,accepted_in_agg,0.0,median,0.1,0
5,S13,S9,1798,accepted_in_agg,0.0,median,0.1,0
5,S8,S2,1797,accepted_in_agg,0.0,median,0.1,0
5,S11,S6,1797,accepted_in_agg,0.0,median,0.1,0
5,S10,S7,1798,accepted_in_agg,0.0,median,0.1,0
5,S9,S5,1800,accepted_in_agg,0.0,median,0.1,0
5,S9,S4,1797,accepted_in_agg,0.0,median,0.1,0
6,S9,S17,1793,accepted_in_agg,0.0,median,0.1,0
6,S4,S3,1802,accepted_in_agg,0.0,median,0.1,1
6,S14,S11,1797,accepted_in_agg,0.0,median,0.1,0
6,S16,S13,1791,accepted_in_agg,0.0,median,0.1,1
6,S8,S16,1790,accepted_in_agg,0.0,median,0.1,0
6,S17,S8,1791,accepted_in_agg,0.0,median,0.1,1
7,S8,S2,1795,accepted_in_agg,0.0,median,0.1,0
7,S13,S9,1799,accepted_in_agg,0.0,median,0.1,0
7,S11,S6,1798,accepted_in_agg,0.0,median,0.1,0
7,S9,S5,1800,accepted_in_agg,0.0,median,0.1,0
7,S16,S15,1799,accepted_in_agg,0.0,median,0.1,0
8,S9,S17,1793,accepted_in_agg,0.0,median,0.1,0
8,S4,S3,1795,accepted_in_agg,0.0,median,0.1,0
8,S10,S7,1795,accepted_in_agg,0.0,median,0.1,0
8,S14,S11,1797,accepted_in_agg,0.0,median,0.1,1
8,S8,S16,1800,accepted_in_agg,0.0,median,0.1,0
8,S17,S8,1796,accepted_in_agg,0.0,median,0.1,0
9,S11,S6,1796,accepted_in_agg,0.0,median,0.1,0
9,S13,S9,1794,accepted_in_agg,0.0,median,0.1,0
9,S8,S2,1793,accepted_in_agg,0.0,median,0.1,0
9,S16,S15,1793,accepted_in_agg,0.0,median,0.1,0
10,S8,S16,1798,accepted_in_agg,0.0,median,0.1,0
10,S16,S13,1797,accepted_in_agg,0.0,median,0.1,1
10,S4,S3,1801,accepted_in_agg,0.0,median,0.1,0
10,S14,S11,1794,accepted_in_agg,0.0,median,0.1,0
10,S14,S10,1803,accepted_in_agg,0.0,median,0.1,0
10,S17,S8,1791,accepted_in_agg,0.0,median,0.1,0
11,S8,S2,1801,accepted_in_agg,0.0,median,0.1,0
11,S13,S9,1789,accepted_in_agg,0.0,median,0.1,0
11,S10,S7,1802,accepted_in_agg,0.0,median,0.1,0
11,S9,S5,1799,accepted_in_agg,0.0,median,0.1,0
11,S9,S17,1795,accepted_in_agg,0.0,median,0.1,0
11,S16,S15,1798,accepted_in_agg,0.0,median,0.1,0
12,S4,S3,1801,accepted_in_agg,0.0,median,0.1,0
