t,agent,neighbor,tau,score,contacts,reputation,self_p
1,S13,S14,1.0,1.2223455711051268,1,1.0,0.8
1,S10,S11,1.0,1.2223455711051268,1,1.0,0.8
1,S10,S3,1.0,1.2223455711051268,1,1.0,0.8
1,S11,S4,1.0,1.2223455711051268,1,1.0,0.9305467852121871
1,S15,S16,1.0,1.2223455711051268,1,1.0,0.9220087295568739
1,S15,S6,1.0,1.2223455711051268,1,1.0,0.9220087295568739
1,S15,S8,1.0,1.2223455711051268,1,1.0,0.9220087295568739
1,S15,S7,1.0,1.2223455711051268,1,0.5,0.9220087295568739
1,S9,S17,1.0,1.2223455711051268,1,1.0,0.8017576562890666
1,S5,S15,1.0,1.2223455711051268,1,1.0,0.8152000685258508
1,S14,S9,1.0000409792825171,1.2223865503876439,1,0.0,0.9564454350073781
1,S6,S5,1.0,1.2223455711051268,1,0.0,0.805117304703958
1,S17,S2,1.0,1.2223455711051268,1,0.0,0.8499608889444757
2,S5,S15,0.995,1.2173455711051266,1,1.0,0.8408353533660924
2,S5,S10,1.0,1.2223455711051268,1,0.5,0.8408353533660924
2,S9,S17,0.995,1.2173455711051266,1,1.0,0.6414061250312533
2,S14,S9,0.9950407743861045,1.2173863454912313,1,0.0,0.7651563480059025
2,S14,S13,1.0,1.2223455711051268,1,1.0,0.7651563480059025
2,S6,S5,0.995,1.2173455711051266,1,0.0,0.6440938437631665
2,S11,S4,0.995,1.2173455711051266,1,1.0,0.7821720017941711
2,S15,S16,0.995,1.2173455711051266,1,1.0,0.7376069836454991
2,S15,S6,0.995,1.2173455711051266,1,1.0,0.7376069836454991
2,S15,S8,0.995,1.2173455711051266,1,1.0,0.7376069836454991
2,S15,S7,0.995,1.2173455711051266,1,0.5,0.7376069836454991
2,S10,S11,0.995,1.2173455711051266,1,1.0,0.6437662710351594
2,S10,S3,0.995,1.2173455711051266,1,1.0,0.6437662710351594
2,S13,S14,0.995,1.2173455711051266,1,1.0,0.6491578732246946
2,S17,S2,0.995,1.2173455711051266,1,0.0,0.6840017483028971
3,S10,S11,0.990025,1.2123705711051267,1,1.0,0.5204990667591327
3,S10,S3,0.990025,1.2123705711051267,1,1.0,0.5204990667591327
3,S10,S7,1.0,1.2223455711051268,1,0.0,0.5204990667591327
3,S13,S14,0.990025,1.2123705711051267,1,1.0,0.523239422444852
3,S13,S9,1.0,1.2223455711051268,1,0.0,0.523239422444852
3,S8,S2,1.0,1.2223455711051268,1,0.0,0.658184561477689
3,S8,S16,1.0,1.2223455711051268,1,0.0,0.658184561477689
3,S9,S17,0.990025,1.2123705711051267,1,1.0,0.7131249000250026
3,S9,S5,1.0,1.2223455711051268,1,1.0,0.7131249000250026
3,S9,S4,1.0004622368160425,1.2228078079211693,1,0.0,0.7131249000250026
3,S16,S15,1.0,1.2223455711051268,1,1.0,0.5573843951907221
3,S5,S15,0.990025,1.2123705711051267,1,1.0,0.7192843096244064
3,S5,S10,0.995,1.2173455711051266,1,0.5,0.7192843096244064
3,S11,S4,0.990025,1.2123705711051267,1,1.0,0.6449802542327986
