t,agent,neighbor,tau,score,contacts,reputation,self_p
4,S9,S8,1.0,1.2223455711051268,1,0.0,0.40960000000000013
4,S3,S17,1.0,1.2223455711051268,1,1.0,0.40960000000000013
5,S3,S17,0.995,1.2173455711051266,1,1.0,0.34305345231926604
5,S9,S8,0.995,1.2173455711051266,1,0.0,0.36118777776004135
5,S9,S10,1.0,1.2223455711051268,1,0.0,0.36118777776004135
6,S9,S8,0.990025,1.1939583980337618,2,0.0,0.3093455391758241
6,S9,S10,0.995,1.2173455711051266,1,0.0,0.3093455391758241
6,S3,S17,0.990025,1.1939583980337618,2,1.0,0.29060414683925717
6,S5,S15,1.0,1.2223455711051268,1,0.0,0.28543330842187836
6,S10,S13,1.0,1.2223455711051268,1,1.0,0.41125912245428164
7,S9,S8,0.985074875,1.175370311176928,3,0.0,0.24747643134065928
7,S9,S10,0.990025,1.2123705711051267,1,0.0,0.24747643134065928
7,S5,S15,0.995,1.1989333980337618,2,0.0,0.2324874236250047
7,S10,S13,0.995,1.2173455711051266,1,1.0,0.3290072979634253
7,S3,S17,0.985074875,1.175370311176928,3,0.0,0.23248331747140574
7,S11,S4,1.0,1.2223455711051268,1,0.0,0.24514152782988027
7,S15,S2,1.0,1.2223455711051268,1,0.5,0.40949160021784464
8,S3,S17,1.0085781513745837,1.1881656521815858,4,0.0,0.2330661617475174
8,S5,S15,0.990025,1.180320436176928,3,0.0,0.1859899389000038
8,S9,S8,0.9801495006250001,1.159737001432002,4,0.0,0.20075478876686184
8,S9,S10,0.985074875,1.1890082730337619,2,0.0,0.20075478876686184
8,S10,S13,0.990025,1.2123705711051267,1,1.0,0.30330382209109064
8,S11,S4,0.995,1.1989333980337618,2,0.0,0.21134097674952698
8,S15,S2,0.995,1.2173455711051266,1,0.5,0.3298692549934767
9,S3,S17,1.0320113451560868,1.202858212952455,5,0.0,0.37957673283172744
9,S5,S15,0.985074875,1.164662375807002,4,0.0,0.1512545258618426
9,S9,S8,0.9752487531218751,1.1548362539288772,4,0.0,0.16137374284218645
9,S9,S10,0.9801495006250001,1.170444936801928,3,0.0,0.16137374284218645
9,S11,S4,0.990025,1.180320436176928,3,0.0,0.18801244229978414
9,S10,S13,0.985074875,1.1890082730337619,2,1.0,0.3307394903170008
9,S15,S2,0.990025,1.2123705711051267,1,0.5,0.2759225659182415
10,S9,S8,0.9703725093562657,1.141219377152634,5,0.0,0.1639302672492597
10,S9,S10,0.9752487531218751,1.1548362539288772,4,0.0,0.1639302672492597
10,S5,S15,0.9801495006250001,1.159737001432002,4,0.0,0.1290439695860707
10,S11,S4,0.985074875,1.164662375807002,4,0.0,0.18270483154092393
10,S10,S13,0.9801495006250001,1.170444936801928,3,1.0,0.27652479121503754
10,S2,S3,1.0,1.2223455711051268,1,0.0,0.22958428971139844
10,S3,S17,1.0268512884303065,1.1903617681080783,6,0.5,0.3688557517675571
10,S15,S2,0.985074875,1.2074204461051268,1,0.5,0.2207380527345932
11,S5,S15,0.9752487531218751,1.1460956209182434,5,0.0,0.10857355742123219
11,S9,S8,0.9655206468094844,1.1363675146058525,5,0.0,0.1411700657353489
11,S9,S10,0.9721222363557416,1.1429691041521097,5,0.0,0.1411700657353489
11,S3,S17,1.024951188457557,1.182173249552788,7,0.0,0.2950846014140457
11,S11,S4,0.9801495006250001,1.1509963684213682,5,0.0,0.14616386523273914
11,S10,S13,0.9752487531218751,1.1548362539288772,4,1.0,0.23334711120556917
11,S15,S2,0.9801495006250001,1.184082898658762,2,0.5,0.21604774557695972
11,S2,S3,0.995,1.2173455711051266,1,0.0,0.27589875899843713
12,S11,S4,0.9752487531218751,1.138759232799647,6,0.0,0.11693109218619131
12,S3,S17,1.0482708769597138,1.2000135898982285,8,0.0,0.23606768113123655
12,S5,S15,0.9703725093562657,1.1338829890340376,6,0.0,0.09069226705989421
12,S2,S3,0.990025,1.2123705711051267,1,0.0,0.2207190071987497
12,S9,S8,0.960693043575437,1.1315399113718052,5,0.0,0.12289355097471416
12,S9,S10,0.9704444216384885,1.1339549013162604,6,0.0,0.12289355097471416
12,S10,S13,0.9703725093562657,1.1499600101632679,4,1.0,0.20066491408276024
12,S15,S2,0.9752487531218751,1.1791821511556368,2,0.5,0.1982502524370499
13,S2,S3,0.985074875,1.2074204461051268,1,0.0,0.17657520575899976
13,S11,S4,0.9703725093562657,1.1275945704514965,7,0.0,0.09743260972486553
13,S9,S8,0.9558895783575597,1.126736446153928,5,0.0,0.18891004508875425
13,S9,S10,0.9655921995302961,1.1291026792080678,6,0.0,0.18891004508875425
13,S3,S17,1.043029522574915,1.1947722355134298,8,0.0,0.18885414490498925
13,S10,S13,0.9655206468094844,1.1451081476164864,4,1.0,0.1605319312662082
13,S5,S15,0.9663468670332,1.123568928128431,7,0.0,0.07585390971020192
13,S15,S2,0.9703725093562657,1.1743059073900275,2,0.5,0.16738609913817165
14,S5,S15,0.961515132698034,1.1132578456365487,8,0.5,0.20787012176129882
14,S11,S4,0.9655206468094844,1.117263359747999,8,0.0,0.07794608777989243
14,S2,S3,0.9801495006250001,1.184082898658762,2,0.0,0.24719295610360095
14,S9,S8,0.9511101304657719,1.12195699826214,5,0.0,0.3066391000992689
14,S9,S10,0.9892244942302544,1.1464465553254852,7,0.0,0.3066391000992689
14,S10,S13,0.960693043575437,1.140280544382439,4,1.0,0.24271519429921173
14,S15,S2,0.9940125778055889,1.1843080139825168,3,0.0,0.13423339510649918
14,S3,S17,1.0378143749620405,1.1847193015478612,9,0.0,0.3237973251479512
14,S16,S9,1.0,1.2223455711051268,1,0.0,0.22039801598027628
15,S11,S4,0.960693043575437,1.1075979701612575,9,0.0,0.10042250482342188
15,S3,S17,1.0330713140735208,1.1756583205199582,10,0.0,0.25903786011836094
15,S9,S8,0.946354579813443,1.117201447609811,5,0.0,0.24531128007941516
