t,agent,from,bytes,decision,cos_thresh,mode,trim_p,rolled_back
1,S2,S14,1786,accepted_in_agg,0.0,median,0.1,0
1,S16,S3,1788,accepted_in_agg,0.0,median,0.1,0
2,S9,S13,1801,accepted_in_agg,0.0,median,0.1,0
2,S15,S4,1800,accepted_in_agg,0.0,median,0.1,0
2,S8,S2,1793,accepted_in_agg,0.0,median,0.1,1
3,S14,S17,1797,accepted_in_agg,0.0,median,0.1,0
4,S3,S5,1795,accepted_in_agg,0.0,median,0.1,0
4,S3,S9,1798,accepted_in_agg,0.0,median,0.1,0
4,S4,S16,1786,accepted_in_agg,0.0,median,0.1,1
4,S8,S7,1793,accepted_in_agg,0.0,median,0.1,0
4,S7,S15,1805,accepted_in_agg,0.0,median,0.1,0
5,S7,S15,1799,accepted_in_agg,0.0,median,0.1,0
5,S3,S5,1799,accepted_in_agg,0.0,median,0.1,0
5,S3,S9,1798,accepted_in_agg,0.0,median,0.1,0
5,S4,S16,1787,accepted_in_agg,0.0,median,0.1,1
5,S13,S14,1802,accepted_in_agg,0.0,median,0.1,1
5,S16,S13,1801,accepted_in_agg,0.0,median,0.1,1
5,S10,S11,1792,accepted_in_agg,0.0,median,0.1,0
6,S3,S9,1793,accepted_in_agg,0.0,median,0.1,0
6,S10,S11,1795,accepted_in_agg,0.0,median,0.1,0
6,S8,S7,1797,accepted_in_agg,0.0,median,0.1,0
6,S16,S13,1804,accepted_in_agg,0.0,median,0.1,0
6,S4,S16,1798,accepted_in_agg,0.0,median,0.1,0
7,S8,S4,1791,accepted_in_agg,0.0,median,0.1,0
7,S8,S7,1791,accepted_in_agg,0.0,median,0.1,0
7,S3,S9,1795,accepted_in_agg,0.0,median,0.1,0
7,S3,S5,1803,accepted_in_agg,0.0,median,0.1,0
7,S13,S14,1798,accepted_in_agg,0.0,median,0.1,1
7,S4,S16,1798,accepted_in_agg,0.0,median,0.1,0
7,S14,S17,1805,accepted_in_agg,0.0,median,0.1,0
7,S10,S11,1797,accepted_in_agg,0.0,median,0.1,0
8,S8,S4,1795,accepted_in_agg,0.0,median,0.1,0
8,S8,S7,1797,accepted_in_agg,0.0,median,0.1,0
8,S13,S14,1798,accepted_in_agg,0.0,median,0.1,0
8,S14,S17,1803,accepted_in_agg,0.0,median,0.1,0
8,S10,S11,1794,accepted_in_agg,0.0,median,0.1,0
8,S4,S16,1797,accepted_in_agg,0.0,median,0.1,0
8,S3,S5,1802,accepted_in_agg,0.0,median,0.1,0
8,S3,S9,1794,accepted_in_agg,0.0,median,0.1,0
8,S6,S3,1800,accepted_in_agg,0.0,median,0.1,0
9,S6,S3,1799,accepted_in_agg,0.0,median,0.1,0
9,S16,S8,1795,accepted_in_agg,0.0,median,0.1,0
9,S16,S13,1800,accepted_in_agg,0.0,median,0.1,0
9,S8,S4,1793,accepted_in_agg,0.0,median,0.1,0
9,S8,S7,1796,accepted_in_agg,0.0,median,0.1,0
9,S4,S16,1799,accepted_in_agg,0.0,median,0.1,0
9,S10,S11,1795,accepted_in_agg,0.0,median,0.1,0
9,S3,S9,1798,accepted_in_agg,0.0,median,0.1,0
9,S3,S5,1802,accepted_in_agg,0.0,median,0.1,0
9,S13,S14,1801,accepted_in_agg,0.0,median,0.1,0
10,S6,S3,1799,accepted_in_agg,0.0,median,0.1,0
10,S13,S14,1801,accepted_in_agg,0.0,median,0.1,0
10,S3,S9,1800,accepted_in_agg,0.0,median,0.1,0
10,S4,S16,1798,accepted_in_agg,0.0,median,0.1,0
10,S16,S8,1800,accepted_in_agg,0.0,median,0.1,1
10,S16,S13,1799,accepted_in_agg,0.0,median,0.1,1
10,S10,S11,1796,accepted_in_agg,0.0,median,0.1,0
10,S8,S4,1803,accepted_in_agg,0.0,median,0.1,0
10,S8,S7,1796,accepted_in_agg,0.0,median,0.1,0
10,S7,S15,1800,accepted_in_agg,0.0,median,0.1,0
10,S14,S17,1801,accepted_in_agg,0.0,median,0.1,0
11,S6,S3,1803,accepted_in_agg,0.0,median,0.1,0
11,S10,S11,1798,accepted_in_agg,0.0,median,0.1,0
11,S13,S14,1806,accepted_in_agg,0.0,median,0.1,0
11,S3,S5,1800,accepted_in_agg,0.0,median,0.1,0
11,S3,S9,1800,accepted_in_agg,0.0,median,0.1,0
11,S14,S17,1801,accepted_in_agg,0.0,median,0.1,0
11,S8,S4,1792,accepted_in_agg,0.0,median,0.1,0
11,S16,S8,1807,accepted_in_agg,0.0,median,0.1,0
11,S16,S13,1794,accepted_in_agg,0.0,median,0.1,0
12,S13,S14,1805,accepted_in_agg,0.0,median,0.1,0
12,S16,S8,1795,accepted_in_agg,0.0,median,0.1,1
12,S10,S11,1799,accepted_in_agg,0.0,median,0.1,0
12,S14,S17,1801,accepted_in_agg,0.0,median,0.1,0
12,S3,S9,1799,accepted_in_agg,0.0,median,0.1,0
12,S7,S6,1797,accepted_in_agg,0.0,median,0.1,0
12,S4,S16,1796,accepted_in_agg,0.0,median,0.1,0
12,S6,S3,1802,accepted_in_agg,0.0,median,0.1,0
12,S8,S7,1797,accepted_in_agg,0.0,median,0.1,0
12,S8,S4,1798,accepted_in_agg,0.0,median,0.1,0
13,S6,S3,1799,accepted_in_agg,0.0,median,0.1,0
13,S7,S15,1800,accepted_in_agg,0.0,median,0.1,0
13,S13,S14,1800,accepted_in_agg,0.0,median,0.1,0
13,S10,S11,1802,accepted_in_agg,0.0,median,0.1,0
13,S8,S4,1798,accepted_in_agg,0.0,median,0.1,0
13,S14,S17,1801,accepted_in_agg,0.0,median,0.1,1
13,S3,S5,1793,accepted_in_agg,0.0,median,0.1,0
13,S3,S9,1799,accepted_in_agg,0.0,median,0.1,0
13,S16,S8,1800,accepted_in_agg,0.0,median,0.1,1
14,S4,S16,1798,accepted_in_agg,0.0,median,0.1,0
14,S13,S14,1802,accepted_in_agg,0.0,median,0.1,0
14,S6,S3,1802,accepted_in_agg,0.0,median,0.1,1
14,S10,S11,1797,accepted_in_agg,0.0,median,0.1,0
14,S7,S6,1804,accepted_in_agg,0.0,median,0.1,0
14,S8,S7,1801,accepted_in_agg,0.0,median,0.1,0
14,S3,S9,1800,accepted_in_agg,0.0,median,0.1,0
14,S3,S5,1795,accepted_in_agg,0.0,median,0.1,0
14,S16,S8,1804,accepted_in_agg,0.0,median,0.1,0
14,S16,S13,1798,accepted_in_agg,0.0,median,0.1,0
15,S4,S16,1803,accepted_in_agg,0.0,median,0.1,0
15,S7,S15,1801,accepted_in_agg,0.0,median,0.1,0
15,S6,S3,1802,accepted_in_agg,0.0,median,0.1,0
15,S13,S14,1809,accepted_in_agg,0.0,median,0.1,0
15,S16,S8,1800,accepted_in_agg,0.0,median,0.1,1
15,S14,S17,1802,accepted_in_agg,0.0,median,0.1,0
15,S10,S11,1794,accepted_in_agg,0.0,median,0.1,0
15,S3,S9,1805,accepted_in_agg,0.0,median,0.1,1
16,S6,S3,1794,accepted_in_agg,0.0,median,0.1,0
16,S4,S16,1797,accepted_in_agg,0.0,median,0.1,0
16,S8,S7,1799,accepted_in_agg,0.0,median,0.1,0
16,S8,S4,1800,accepted_in_agg,0.0,median,0.1,0
16,S3,S5,1796,accepted_in_agg,0.0,median,0.1,0
16,S16,S8,1797,accepted_in_agg,0.0,median,0.1,0
16,S16,S13,1805,accepted_in_agg,0.0,median,0.1,0
16,S10,S11,1791,accepted_in_agg,0.0,median,0.1,0
16,S7,S15,1799,accepted_in_agg,0.0,median,0.1,0
17,S13,S14,1801,accepted_in_agg,0.0,median,0.1,0
17,S8,S4,1800,accepted_in_agg,0.0,median,0.1,0
17,S8,S7,1801,accepted_in_agg,0.0,median,0.1,0
17,S3,S5,1795,accepted_in_agg,0.0,median,0.1,0
17,S3,S9,1801,accepted_in_agg,0.0,median,0.1,0
17,S5,S2,1799,accepted_in_agg,0.0,median,0.1,0
17,S4,S16,1800,accepted_in_agg,0.0,median,0.1,0
17,S10,S11,1795,accepted_in_agg,0.0,median,0.1,0
18,S8,S4,1802,accepted_in_agg,0.0,median,0.1,0
18,S5,S2,1801,accepted_in_agg,0.0,median,0.1,1
18,S14,S17,1800,accepted_in_agg,0.0,median,0.1,0
18,S13,S14,1800,accepted_in_agg,0.0,median,0.1,0
18,S6,S3,1800,accepted_in_agg,0.0,median,0.1,0
18,S3,S9,1800,accepted_in_agg,0.0,median,0.1,0
18,S16,S13,1805,accepted_in_agg,0.0,median,0.1,0
18,S7,S6,1800,accepted_in_agg,0.0,median,0.1,1
18,S7,S15,1800,accepted_in_agg,0.0,median,0.1,1
19,S5,S2,1799,accepted_in_agg,0.0,median,0.1,1
19,S7,S6,1801,accepted_in_agg,0.0,median,0.1,0
19,S4,S16,1804,accepted_in_agg,0.0,median,0.1,0
19,S10,S11,1798,accepted_in_agg,0.0,median,0.1,0
19,S6,S3,1798,accepted_in_agg,0.0,median,0.1,1
19,S14,S17,1798,accepted_in_agg,0.0,median,0.1,0
19,S16,S8,1791,accepted_in_agg,0.0,median,0.1,0
19,S16,S13,1797,accepted_in_agg,0.0,median,0.1,0
19,S13,S14,1801,accepted_in_agg,0.0,median,0.1,0
20,S4,S16,1798,accepted_in_agg,0.0,median,0.1,0
20,S6,S3,1799,accepted_in_agg,0.0,median,0.1,1
20,S7,S15,1799,accepted_in_agg,0.0,median,0.1,0
20,S3,S9,1800,accepted_in_agg,0.0,median,0.1,0
20,S10,S11,1797,accepted_in_agg,0.0,median,0.1,0
20,S16,S8,1796,accepted_in_agg,0.0,median,0.1,1
21,S3,S9,1801,accepted_in_agg,0.0,median,0.1,0
21,S16,S8,1800,accepted_in_agg,0.0,median,0.1,0
21,S13,S14,1796,accepted_in_agg,0.0,median,0.1,0
21,S10,S11,1802,accepted_in_agg,0.0,median,0.1,0
21,S8,S7,1787,accepted_in_agg,0.0,median,0.1,0
21,S6,S3,1800,accepted_in_agg,0.0,median,0.1,1
22,S5,S2,1800,accepted_in_agg,0.0,median,0.1,0
22,S10,S11,1799,accepted_in_agg,0.0,median,0.1,0
22,S13,S14,1794,accepted_in_agg,0.0,median,0.1,1
22,S14,S17,1800,accepted_in_agg,0.0,median,0.1,0
22,S8,S7,1792,accepted_in_agg,0.0,median,0.1,0
22,S8,S4,1803,accepted_in_agg,0.0,median,0.1,0
22,S4,S16,1805,accepted_in_agg,0.0,median,0.1,0
22,S6,S3,1793,accepted_in_agg,0.0,median,0.1,1
22,S16,S13,1798,accepted_in_agg,0.0,median,0.1,0
22,S7,S6,1798,accepted_in_agg,0.0,median,0.1,1
22,S7,S15,1802,accepted_in_agg,0.0,median,0.1,1
23,S10,S11,1799,accepted_in_agg,0.0,median,0.1,0
23,S8,S4,1800,accepted_in_agg,0.0,median,0.1,0
23,S8,S7,1798,accepted_in_agg,0.0,median,0.1,0
23,S3,S9,1806,accepted_in_agg,0.0,median,0.1,0
23,S16,S8,1797,accepted_in_agg,0.0,median,0.1,0
23,S6,S3,1797,accepted_in_agg,0.0,median,0.1,1
24,S7,S8,1805,accepted_in_agg,0.0,median,0.1,0
24,S9,S3,1799,accepted_in_agg,0.0,median,0.1,0
24,S8,S16,1798,accepted_in_agg,0.0,median,0.1,0
24,S14,S13,1797,accepted_in_agg,0.0,median,0.1,0
24,S17,S14,1797,accepted_in_agg,0.0,median,0.1,0
24,S3,S6,1797,accepted_in_agg,0.0,median,0.1,0
25,S2,S5,1798,accepted_in_agg,0.0,median,0.1,0
25,S11,S10,1799,accepted_in_agg,0.0,median,0.1,0
25,S9,S3,1798,accepted_in_agg,0.0,median,0.1,0
25,S15,S7,1803,accepted_in_agg,0.0,median,0.1,0
25,S16,S4,1807,accepted_in_agg,0.0,median,0.1,0
25,S7,S8,1801,accepted_in_agg,0.0,median,0.1,0
25,S3,S6,1798,accepted_in_agg,0.0,median,0.1,1
25,S17,S14,1794,accepted_in_agg,0.0,median,0.1,0
26,S5,S2,1799,accepted_in_agg,0.0,median,0.1,0
26,S10,S11,1798,accepted_in_agg,0.0,median,0.1,0
26,S16,S8,1800,accepted_in_agg,0.0,median,0.1,0
26,S14,S13,1798,accepted_in_agg,0.0,median,0.1,0
26,S14,S17,1796,accepted_in_agg,0.0,median,0.1,0
26,S8,S16,1798,accepted_in_agg,0.0,median,0.1,0
26,S13,S14,1795,accepted_in_agg,0.0,median,0.1,0
26,S11,S10,1794,accepted_in_agg,0.0,median,0.1,0
26,S3,S6,1794,accepted_in_agg,0.0,median,0.1,0
26,S6,S3,1798,accepted_in_agg,0.0,median,0.1,0
27,S5,S2,1800,accepted_in_agg,0.0,median,0.1,0
27,S8,S16,1806,accepted_in_agg,0.0,median,0.1,0
27,S10,S11,1797,accepted_in_agg,0.0,median,0.1,0
27,S7,S15,1803,accepted_in_agg,0.0,median,0.1,1
27,S16,S4,1805,accepted_in_agg,0.0,median,0.1,0
27,S16,S8,1800,accepted_in_agg,0.0,median,0.1,0
27,S15,S7,1802,accepted_in_agg,0.0,median,0.1,1
27,S11,S10,1793,accepted_in_agg,0.0,median,0.1,0
28,S11,S10,1797,accepted_in_agg,0.0,median,0.1,0
28,S10,S11,1795,accepted_in_agg,0.0,median,0.1,0
28,S3,S9,1799,accepted_in_agg,0.0,median,0.1,0
28,S3,S6,1794,accepted_in_agg,0.0,median,0.1,0
28,S16,S8,1800,accepted_in_agg,0.0,median,0.1,0
28,S7,S15,1798,accepted_in_agg,0.0,median,0.1,1
29,S6,S3,1794,accepted_in_agg,0.0,median,0.1,0
29,S13,S14,1796,accepted_in_agg,0.0,median,0.1,1
29,S2,S5,1801,accepted_in_agg,0.0,median,0.1,0
29,S8,S7,1802,accepted_in_agg,0.0,median,0.1,0
29,S7,S15,1803,accepted_in_agg,0.0,median,0.1,0
29,S16,S8,1801,accepted_in_agg,0.0,median,0.1,0
30,S4,S16,1802,accepted_in_agg,0.0,median,0.1,0
30,S6,S3,1797,accepted_in_agg,0.0,median,0.1,0
30,S10,S11,1792,accepted_in_agg,0.0,median,0.1,0
30,S14,S17,1801,accepted_in_agg,0.0,median,0.1,0
