t,src,dst,bytes,kind,action,cos,reason
4,S7,S3,1796,head,sent,,
4,S7,S3,1796,head,received,,
4,S7,S3,1796,head,buffered,0.033731721341609955,
5,S4,S11,1799,head,sent,,
5,S5,S16,1797,head,sent,,
5,S4,S11,1799,head,received,,
5,S4,S11,1799,head,drop_cos,-0.028579290956258774,cos<0.0
5,S5,S16,1797,head,received,,
5,S5,S16,1797,head,drop_cos,-0.027169156819581985,cos<0.0
6,S8,S9,1803,head,sent,,
6,S8,S9,1803,head,received,,
6,S8,S9,1803,head,drop_cos,-0.10318463295698166,cos<0.0
7,S5,S16,1797,head,sent,,
7,S4,S11,1800,head,sent,,
7,S4,S11,1800,head,received,,
7,S4,S11,1800,head,drop_cos,-0.03636776655912399,cos<0.0
7,S5,S16,1797,head,received,,
7,S5,S16,1797,head,drop_cos,-0.04107668623328209,cos<0.0
7,S17,S3,1802,head,sent,,
7,S17,S3,1802,head,received,,
7,S17,S3,1802,head,drop_cos,-0.06453485786914825,cos<0.0
8,S3,S2,1800,head,sent,,
8,S9,S16,1799,head,sent,,
8,S8,S9,1801,head,sent,,
8,S9,S16,1799,head,received,,
8,S9,S16,1799,head,buffered,0.02550458163022995,
8,S3,S2,1800,head,received,,
8,S3,S2,1800,head,drop_cos,-0.008092197589576244,cos<0.0
8,S8,S9,1801,head,received,,
8,S8,S9,1801,head,drop_cos,-0.09602480381727219,cos<0.0
9,S4,S11,1806,head,sent,,
9,S4,S11,1806,head,received,,
9,S4,S11,1806,head,drop_cos,-0.041391804814338684,cos<0.0
9,S17,S3,1798,head,sent,,
9,S17,S3,1798,head,received,,
9,S17,S3,1798,head,drop_cos,-0.07636842876672745,cos<0.0
10,S15,S5,1795,head,sent,,
10,S8,S9,1794,head,sent,,
10,S8,S9,1794,head,received,,
10,S8,S9,1794,head,drop_cos,-0.09791062772274017,cos<0.0
10,S15,S5,1795,head,received,,
10,S15,S5,1795,head,buffered,0.017833353951573372,
11,S3,S2,1799,head,sent,,
11,S7,S3,1802,head,sent,,
11,S13,S10,1802,head,sent,,
11,S3,S2,1799,head,received,,
11,S3,S2,1799,head,drop_cos,-0.009588073007762432,cos<0.0
11,S13,S10,1802,head,received,,
